key	value
163841	8424879
163841	8424880
163841	8424881
163841	93153542
163841	93153543
163841	93153544
163841	93153545
163841	93153546
163841	93153547
163841	93153548
163841	93153549
163841	93153550
163841	93153551
163841	84593799
163841	84593801
163841	84593802
163841	84593806
163841	84593808
163841	84593810
163841	84593812
163841	84593813
163841	84593814
163841	84593815
13783496	35458258
13783496	35458259
13783496	35458260
13783496	35458261
13783496	35458262
13783496	35458263
13783496	35458264
13783496	35458265
13783496	35458266
13783496	35458267
13783496	16071812
13783496	16071813
13783496	16071814
13783496	16071815
13783496	16071816
13783496	16071817
13783496	16071818
13783496	16071819
13783496	16071820
13783496	16071821
13783496	98729576
13783496	98729577
13783496	98729578
13783496	98729579
13783496	98729580
13783496	98729581
13783496	98729582
13783496	98729583
13783496	98729584
13783496	98729585
67589	88267713
67589	88267714
67589	88267715
67589	88267716
67589	88267717
67589	88267718
67589	88267719
67589	88267720
67589	88267721
67589	88267722
67589	5247484
67589	14102998
67589	5247486
67589	5247487
67589	5247488
67589	30120193
67589	30120196
67589	30120201
67589	30120206
67589	30120210
67589	30120216
67589	30120221
67589	30120224
67589	30120226
67589	30120231
12889	84152969
12889	7883061
12889	7883062
12889	7374705
12889	7374706
12889	7374707
12889	7374708
12889	7374709
317449	83468114
317449	84158626
317449	17115063
317449	17115064
317449	45223365
317449	45223367
14129165	102710971
14129165	102710972
14129165	102710973
14129165	36492892
14129165	36492893
100366	3727703
100366	3727704
100366	3727705
100366	3727706
100366	3727707
100366	14783524
100366	14783525
100366	14783526
100366	14783527
100366	14783528
100366	14783529
100366	14783530
100366	14783531
100366	14783532
100366	14783533
100366	38129049
100366	38129051
100366	38129052
100366	38129053
100366	38129054
100366	38129055
100366	38129056
100366	38129058
100366	38129060
100366	38129062
13075459	66822627
13075459	66822629
13075459	66822630
13075459	52924782
13075459	52924785
13075459	52924789
13075459	53242253
13075459	53242254
13075459	53242256
13889557	54875778
13889557	54875779
13889557	65917392
13889557	65917394
13889557	65917395
13889557	65917396
13889557	65917398
13889557	65917400
13889557	65917401
13889557	65917402
13889557	65917404
13889557	65917406
13889557	17839458
13889557	17839459
13889557	17839460
13889557	17839461
13889557	17839462
13889557	17839463
13889557	17839464
13889557	17839465
13889557	17839466
13889557	17839467
24360	3538947
24360	3538948
24360	3538949
24360	3538950
24360	3538951
24360	3538952
24360	3538953
24360	3538954
24360	3538955
24360	3538956
24360	72978066
24360	72978067
24360	72978068
24360	72978069
24360	72978070
24360	72978071
24360	72978072
24360	72978073
24360	72978074
24360	72978075
24360	37979336
24360	37979338
24360	37979340
24360	37979344
24360	37979347
24360	37979348
24360	37979351
24360	37979352
24360	37979354
24360	37979355
485400	31029702
485400	31029706
485400	31029710
485400	31029713
485400	31029717
485400	31029719
485400	31029722
485400	31029723
485400	31029726
485400	31029729
485400	31029753
485400	31029754
485400	31029755
485400	31029756
485400	31029757
485400	31029758
485400	31029759
485400	31029760
485400	31029761
485400	31029762
485400	8971193
485400	8971194
485400	8971195
485400	8971196
485400	8971197
32530	6604726
32530	6604727
32530	6604728
32530	6604729
32530	6604730
32530	6604731
32530	6604732
32530	6604733
32530	6604734
32530	6604735
32530	54634709
32530	54634710
32530	54634711
32530	54634712
32530	54634714
32530	54634716
32530	54634717
32530	54634719
32530	54634721
32530	54634724
32530	96814097
32530	96814098
32530	96814099
32530	96814100
32530	96814101
32530	96814102
32530	96814103
32530	96814104
32530	96814105
32530	96814106
10268	17288689
10268	17288690
10268	17288691
10268	17288692
10268	17288693
10268	17288694
10268	17288695
10268	17288696
10268	17288697
10268	17288698
10268	18420292
10268	18420293
10268	18420294
10268	18420295
10268	18420296
10268	18420297
10268	18420298
10268	18420299
10268	18420300
10268	18420301
10268	48022692
10268	48022695
10268	48022698
10268	48022700
10268	48022704
10268	48022707
10268	48022710
10268	48022711
10268	48022712
10268	48022713
114024	3144207
114024	3144208
114024	3144209
114024	3144210
114024	3144211
114024	3532964
114024	3532965
114024	3532966
114024	3532967
114024	3532968
114024	3532969
114024	3532970
114024	3532971
114024	3532972
114024	3532973
114024	49116913
114024	49116914
114024	49116915
114024	49116916
114024	49116918
114024	49116919
114024	49116922
114024	49116925
114024	49116928
114024	49116932
8228	1705254
8228	1705255
8228	1705256
8228	1705257
8228	1705258
8228	13849785
8228	1705260
8228	1705261
8228	1705262
8228	1705263
8228	31219685
8228	31219686
8228	31219689
8228	31219692
8228	31219693
8228	31219696
8228	31219698
8228	31219702
8228	31219705
8228	31219709
8228	9775121
8228	9775122
10277	2967703
10277	2967704
10277	2967705
10277	2967706
10277	2967707
10277	2967708
10277	2967709
10277	2967710
10277	2967711
10277	2967712
10277	17589324
10277	17589325
10277	17589326
10277	17589327
10277	17589328
10277	17589329
10277	17589330
10277	17589331
10277	17589332
10277	17589333
10277	30292185
10277	30292191
10277	30292200
34854	1858453
34854	1858454
34854	1858455
34854	1858456
34854	1858457
34854	1858458
34854	1858459
34854	1858460
34854	1858461
34854	1858462
34854	7239994
34854	7239995
34854	7239996
34854	7239997
34854	7239998
34854	7239999
34854	7240000
34854	7240001
34854	7240002
34854	7240003
34854	1849806
34854	1849807
34854	1849808
34854	1849809
34854	1849810
34854	1849811
34854	1849812
34854	1849813
34854	1849814
34854	1849815
6183	1853910
6183	1853911
6183	1853912
6183	1853913
6183	1853914
6183	1853915
6183	1853916
6183	1853917
6183	1853918
6183	1853919
6183	1637530
6183	14592066
6183	1637532
6183	1637533
6183	1637534
6183	1637535
6183	1637536
6183	1637537
6183	1637538
6183	14592067
6183	3991528
6183	3991529
6183	3991530
6183	3991531
6183	3991532
6183	3991533
6183	3991534
6183	3991535
6183	3991536
6183	3991537
8233	17579850
8233	17579851
8233	1382255
8233	1382256
8233	1382257
8233	1382258
8233	1382259
8233	1382260
8233	13818973
8233	1382262
8233	1382263
8233	1382264
8233	19636135
8233	19636136
10282	12211783
10282	12211784
10282	12211785
10282	12211786
10282	12211787
10282	12211788
10282	12211789
10282	12211790
10282	12211791
10282	12211792
10282	30638769
10282	30638772
10282	30638776
10282	30638780
10282	30638785
10282	30638790
10282	30638794
10282	30638799
10282	30638803
10282	30638808
10282	1310649
10282	1310650
10282	1310651
10282	1310652
10282	1310653
10282	1310654
10282	1310655
10282	1310656
10282	1310657
10282	1310658
450604	9177916
450604	9177917
450604	9177918
450604	9177919
450604	9177920
450604	9177921
450604	9177922
450604	9177923
