key	value
141312	81810753
141312	18914564
141312	18914565
141312	18914566
141312	18914567
141312	18914568
141312	18914569
141312	18914570
141312	18914571
141312	18914572
141312	18914573
141312	81705666
141312	81705667
141312	81705668
141312	81705669
141312	81705670
10242	17990637
10242	17990638
10242	17990639
10242	17990640
10242	17990641
10242	17990642
10242	17990643
10242	17990644
10242	17990645
10242	17990646
10242	3350012
10242	3350013
10242	3350014
10242	3350015
10242	3350016
10242	3350017
10242	3350018
10242	3350019
10242	3350020
10242	3350021
10242	5877270
10242	5877271
10242	5877272
10242	5877273
10242	5877274
10242	5877275
10242	5877276
10242	5877277
10242	5877278
10242	5877279
12291	4226644
12291	4226645
12291	4226646
12291	4226647
12291	4226648
12291	4226649
12291	4226650
12291	4226651
12291	4226652
12291	4226653
12291	14065553
12291	4642465
12291	4642466
12291	4642467
12291	4642468
12291	4642469
12291	4642470
12291	4642471
12291	4642472
12291	4642473
12291	4718763
12291	4718764
12291	4718765
12291	4718766
12291	4718767
12291	4718768
12291	4718769
12291	4718770
12291	4718771
12291	4718772
12292	4545041
12292	4545042
12292	4545043
12292	4545044
12292	4545045
12292	4545046
12292	4545047
12292	4545048
12292	4545049
12292	4545050
12292	1341358
12292	1341359
12292	1341360
12292	13815462
12292	1341362
12292	1341363
12292	1341364
12292	1341365
12292	1341366
12292	1341367
12292	4145013
12292	4145014
14341	2067795
14341	2067798
14341	2067800
14341	2067801
14341	2067802
14341	2067803
14341	2067804
14341	2067805
14341	2067806
14341	2067807
14341	19952617
14341	19952618
14341	19952619
14341	19400606
14341	19400607
14341	19400608
383660	11089156
383660	11111444
383660	11161459
383660	11164898
383660	11124991
383660	17791522
383660	17791523
383660	17791524
383660	15288312
383660	9367359
14348	4642482
14348	4642483
14348	4642484
14348	4642485
14348	4642486
14348	4642487
14348	4642488
14348	4642489
14348	4642490
14348	4642491
14348	2256254
14348	2256255
14348	2256256
14348	2256257
14348	2256258
14348	2256259
14348	2256260
14348	2256261
14348	2256262
14348	2256263
14348	100228896
14348	100228898
14348	100228899
14348	100228900
14348	100228901
14348	100228902
14348	100228903
14348	100228904
14348	100228905
14348	100228906
328294	6623020
328294	6623021
328294	6623022
328294	6623023
328294	6623024
328294	6623025
328294	6623026
328294	6623027
328294	6623028
328294	6623029
328294	8601619
328294	8601620
328294	8601621
328294	8601622
328294	8601623
328294	8601624
328294	8601625
328294	8601626
328294	8601627
328294	8601628
328294	18517671
328294	18517672
328294	18517673
328294	18517674
328294	18517675
328294	18517676
328294	18517677
328294	18517678
328294	18517679
328294	18517680
19531	17596412
19531	17596413
19531	17596414
19531	17596415
19531	99817060
19531	99817061
19531	99817062
19531	99817063
19531	99817064
19531	99817065
19531	99817066
19531	99817067
19531	99817068
19531	99817069
19531	31023534
19531	31023541
19531	31023548
19531	31023555
19531	31023563
19531	31023570
19531	31023577
19531	31023585
19531	31023595
19531	31023605
24447661	96206993
24447661	96206994
24447661	96206995
24447661	96206996
24447661	96206997
24447661	96206998
24447661	96206999
24447661	96207000
24447661	96207001
24447661	96207003
24447661	96207091
24447661	96207093
24447661	96207095
24447661	96207097
24447661	96207099
24447661	96207101
24447661	96207103
24447661	96207105
24447661	96207111
24447661	96207115
24447661	66639950
6161	100321498
6161	100321499
6161	100321500
6161	100321501
6161	100321502
6161	100321503
6161	100321504
6161	100321505
6161	100321506
6161	100321507
6161	1845549
6161	1845550
6161	1845551
6161	1845552
6161	1845553
6161	1845554
6161	1845555
6161	1845556
6161	1845557
6161	1845558
6161	100321518
6161	100321519
6161	100321520
6161	100321521
6161	100321522
6161	100321523
6161	100321524
6161	100321525
6161	100321526
6161	100321527
184338	4440372
184338	4440373
184338	4440374
184338	4440364
184338	4440365
184338	4440366
184338	4440367
184338	4440368
184338	4440369
184338	4440370
184338	4440371
184338	56679326
184338	56679328
184338	56679330
184338	56679333
184338	56679334
184338	56679335
184338	56679336
184338	56679338
24467481	101137648
24467481	101137649
24467481	101137650
24467481	101137651
24467481	101137652
24467481	101137653
24467481	101137654
24467481	101137655
24467481	101137656
24467481	101137657
24467481	50231889
24467481	50231891
24467481	50231894
24467481	101137692
24467481	101137693
24467481	101137694
24467481	101137695
13895707	103470781
13895707	103470782
13895707	103470783
13895707	103470784
13895707	103470785
13895707	103470778
13895707	103470779
13895707	17833509
13895707	17833510
8220	4097309
8220	4097310
8220	4097311
8220	30694688
8220	30694692
8220	30694694
8220	30694696
8220	30694698
8220	30694701
8220	30694703
8220	30694705
8220	14070109
8220	14070110
8220	14070111
8220	14070112
8220	14070113
8220	14070114
8220	14070115
8220	14070116
13983651	35546905
13983651	35546906
13983651	35546907
13983651	35546908
13983651	35546909
13983651	35546910
13983651	35546911
13983651	35546912
13983651	35546913
13983651	35546914
13983651	101131124
13983651	101131125
13983651	35546917
13983651	35546918
71715	2161119
71715	2161120
71715	2161121
71715	2161122
71715	2161123
24612	14571887
24612	1141080
24612	1141081
24612	1141082
24612	1141083
24612	1141084
24612	1141085
24612	1141086
24612	1141087
24612	1141088
24612	34671654
24612	34671655
24612	34671656
24612	34671657
24612	34671658
24612	34671659
24612	34671660
24612	34671661
24612	34671662
24612	34671663
24612	3222698
24612	3222699
24612	3222700
24612	3222701
24612	3222702
24612	3222703
24612	3222704
24612	3222705
24612	3222706
24612	3222707
144390	3735654
144390	3735655
144390	3735656
144390	3985932
144390	3985933
144390	3985934
144390	3735590
144390	3735591
144390	3735592
144390	3735593
144390	3735594
144390	3735595
144390	3735596
14376	2270769
14376	2270770
14376	2270771
14376	2270772
14376	2270773
14376	2270774
14376	2270775
14376	2270776
14376	2270777
14376	2270778
14376	890603
14376	890604
14376	890605
14376	890606
14376	890607
14376	890608
14376	890609
14376	890610
14376	890611
14376	14559828
14376	1823075
14376	1823076
14376	1823077
14376	1823078
14376	1823079
55337	4973697
55337	4973698
55337	4973699
55337	4973700
55337	4973701
55337	4973702
55337	4973703
55337	4973704
55337	4973705
55337	4973706
55337	31468108
55337	31468116
55337	31468127
55337	31468137
55337	31468146
55337	31468154
55337	31468159
55337	31468163
55337	3335191
55337	3335192
55337	3335193
55337	3335194
55337	3335195
55337	3335196
55337	3335197
9264	19272918
9264	19272919
9264	19272920
9264	19272921
9264	19272922
9264	19272923
9264	19272924
9264	19272925
9264	19272926
9264	19272927
9264	8312427
9264	8312428
9264	14287780
9264	14287781
9264	14287782
9264	14287783
9264	1267731
9264	1267732
9264	1267733
9264	1267734
9264	1267735
9264	1267736
9264	1267737
9264	1267738
135215	3574472
135215	3574473
135215	3574474
135215	3574475
135215	3574476
135215	3574477
135215	54647766
135215	54647769
135215	54647771
135215	54647772
135215	54647773
135215	54647774
135215	54647775
135215	54647776
135215	54647777
135215	70597705
135215	70597706
135215	70597707
135215	70597708
135215	70597709
135215	70597710
135215	70597711
135215	70597713
135215	70597714
13989937	78272408
13989937	79157166
13989937	79157354
13989937	83099253
13989937	83099312
13989937	73753359
13989937	73753363
13989937	73753368
13989937	73753373
13989937	73753379
13989937	73753389
13989937	73753394
13989937	73753399
13989937	73753400
13989937	73753401
13989937	18201023
13989937	18201024
13989937	18201025
13989937	18201026
13422644	17827947
13422644	17827948
13422644	100116007
13422644	100116008
13422644	15741621
13422644	15741622
14393	3685021
14393	3685022
14393	3685023
14393	30505633
14393	30505637
14393	30505641
14393	30505647
14393	30505653
14393	30505662
14393	30505672
14393	30505681
14393	30542876
14393	30542878
14393	30542880
14393	30542884
14393	30542886
14393	30542890
14393	30542893
14393	30542895
75836	4400009
75836	4400010
75836	4400011
75836	4400012
75836	4400013
75836	4400014
75836	4400015
75836	35984328
75836	35984329
75836	35984330
75836	35984331
75836	35984332
75836	35984333
75836	35984334
75836	35984335
75836	35984336
75836	35984337
75836	4995225
75836	4995226
75836	4995227
75836	4995228
75836	4995229
75836	4995230
75836	4995231
75836	4995232
75836	4995233
75836	4995234
22589	17727781
22589	17727782
22589	17727783
22589	17727784
22589	17727785
22589	1175377
22589	1175378
22589	1175379
22589	81734656
22589	83100293
22590	9966050
22590	9966051
22590	9966052
22590	14354473
22590	9966054
22590	9966055
22590	9966056
22590	9966057
22590	9966058
22590	9966059
22590	3491550
22590	3491551
22590	3491552
22590	3491553
22590	3491554
22590	3491555
22590	3491556
22590	3491557
22590	3491558
22590	3491559
22590	3805510
22590	3805511
22590	3805512
35509	4505742
35509	14840868
35509	14840869
35509	4404357
106560	2988623
106560	2988624
106560	2988625
106560	2988626
106560	2988627
106560	2988628
106560	2988629
106560	2988630
106560	2988631
106560	2988632
106560	7823893
106560	7823894
106560	7823895
106560	7823896
106560	112199636
106560	112199637
106560	112199638
106560	112199639
106560	112199640
106560	112199641
106560	112199642
106560	112199643
106560	112199644
106560	112199645
352	3290494
352	3290495
352	3290496
352	3290497
352	3290498
352	3290499
352	3290500
352	3290501
352	3290502
352	3290503
352	30160727
352	30160736
352	30160748
352	30160758
352	30407854
352	30407855
352	30407857
352	30407859
352	30407861
352	30407864
352	30407868
352	30407873
352	30407877
352	30407882
153667	92072309
153667	92072310
153667	92072311
153667	92072312
153667	92072313
153667	3890640
153667	3890641
153667	3890642
153667	3890643
153667	3890644
153667	92072308
6838	13428795
6838	13428796
6838	13428797
6838	13428798
6838	13428799
6838	13428800
6838	13428801
6838	13428802
6838	13428803
6838	13428804
6838	5317277
6838	5317278
6838	5317279
6838	5317280
6838	5317281
6838	5317282
6838	5317283
6838	5317284
6838	5317285
6838	5317286
6838	13922129
6838	13922130
13852743	16259223
13852743	16259599
13852743	16259200
13852743	16259201
13852743	16259202
278603	17955343
278603	17955344
278603	17955345
278603	17955346
278603	17955347
278603	17955348
278603	17955349
278603	17955350
278603	17955351
278603	17955352
278603	17955353
278603	17955354
278603	17955355
278603	17955356
278603	17955357
278603	17955358
278603	17955359
278603	17955360
278603	17955361
278603	13982962
278603	13982963
278603	13982964
278603	13982965
278603	13982966
278603	13982967
278603	13982968
278603	13982969
14014541	78116957
14014541	81758708
14014541	81758709
