key	value
141312	20637623
141312	14176586
141312	20614968
10242	14236435
10242	10493552
10242	10713480
12291	10568081
12291	10603430
12291	10609830
12292	10595143
12292	10329829
12292	10561022
14341	10388006
14341	14335500
14341	14305309
8876	10379780
8876	13107624
8876	10591298
14348	10603431
14348	10403578
14348	22081023
24447661	21708752
24447661	21708758
24447661	18746226
6161	22088865
6161	10370114
6161	22088869
184338	10586478
184338	10586477
184338	17429206
53273	15602480
53273	16302444
53273	16302448
13895707	22412450
13895707	22412448
13895707	14180489
8220	10556987
8220	13805536
8220	10609598
9139	10291061
9139	10295832
9139	10401578
400674	20753871
400674	15455964
400674	13811848
71715	10395616
24612	10313756
24612	15551902
24612	10482677
15366	10384739
15366	10966006
15366	14195573
14376	10404724
14376	10294148
14376	10368294
55337	10632353
55337	13811535
55337	10492329
135215	10512443
135215	17219755
135215	19327323
13989937	20219615
13989937	19673023
13989937	14245532
13422644	13904706
13422644	22069903
13422644	13904814
14393	10521958
14393	13788342
14393	13791598
75836	10583059
75836	15642057
75836	10634245
22589	10462403
22589	10316557
22589	20620533
22590	11069891
22590	10505554
22590	10532245
35509	10591871
35509	13852893
35509	10583442
106560	10463054
106560	10896171
106560	23647218
352	10488404
352	13752837
352	13779370
153667	21397449
153667	10539429
153667	21397448
98998	10317565
98998	13755106
98998	13755107
13852743	13944635
13852743	13944657
13852743	13944633
278603	10954533
278603	10947490
278603	13985210
14014541	20207751
14014541	20625116
14014541	14265994
290896	20773636
290896	15723645
290896	19588044
6228	10492040
6228	10635445
6228	10927199
14422	10407882
14422	10305028
14422	13840846
59480	10504798
59480	10457730
59480	14287772
4188	10649384
4188	10921175
4188	10418375
61534	10374455
61534	14183739
61534	10559618
20576	10601251
20576	10597977
20576	10644352
12385	21810159
12385	21810160
12385	10289597
44944	10513421
44944	10545730
44944	10418948
67259	10765055
67259	15860110
67259	15860101
6244	10485174
6244	10485164
6244	10485168
39013	20968770
39013	10781041
39013	15655014
102	20207879
102	20219805
102	14263550
110268	14191155
110268	21790004
110268	16156031
264299	10695436
264299	19087715
264299	19088147
8302	10287847
8302	10341880
8302	10340569
13301871	20868944
13301871	16944192
13301871	13301926
92272	20774144
92272	14231367
92272	11320847
75889	20635929
75889	15920799
75889	21356846
532594	13274236
532594	19029761
532594	22072290
45171	10593744
45171	10565272
45171	14299684
117	10319866
117	10655650
117	10313552
18554	10456320
18554	10410611
18554	11042754
2173	13929211
2173	12244830
2173	10267763
102526	11234202
102526	16532530
102526	16524734
127	10534437
127	10815273
127	16617787
153728	10419757
153728	10428654
153728	10867999
129	10568359
129	13840112
129	10437289
131	10770142
131	10601658
131	20773658
28807	10701813
28807	22188565
28807	10391614
204939	10769447
204939	14269521
204939	13759512
307341	11058639
307341	21633240
307341	21633239
264334	10697599
264334	16446877
264334	10695484
2194	10269164
2194	10333162
2194	10683011
24467481	22167387
24467481	16765417
24467481	22167393
155	10325456
155	19573497
155	20468791
156	15623359
156	10844776
156	10593039
360608	10819564
360608	22107778
360608	16527276
74779	20774142
74779	10797844
74779	10797845
60563	21846684
60563	10401721
60563	16454544
8359	22132806
8359	10388008
8359	22132802
12992681	20854041
12992681	12992776
12992681	16211081
19143	10573502
19143	10783814
19143	17231084
24756	10851869
24756	10334951
24756	10832661
19919	23797788
19919	23797789
19919	10595696
530617	21860593
530617	11076671
530617	15493786
346299	10800725
346299	13791125
346299	21377341
141501	20212183
141501	10522027
141501	15649820
10431	10396939
10431	11053716
10431	10676883
13676736	20822998
13676736	13888268
13676736	21900160
225474	14315916
225474	19370343
225474	14315902
4291	22201434
4291	10272045
4291	10272042
340164	10793664
340164	10843039
340164	16824051
6341	10399014
6341	10503669
6341	10579495
116934	20417253
116934	10480632
116934	10558428
12487	10722149
12487	10796187
12487	14205018
123080	20219887
123080	19610237
123080	10933427
397961	10964167
