key	value
16718	The Young Dubliners
20815	Joan Manuel Serrat
20817	Fanfare Ciocărlia
10582	Christina Milian
13910359	Elle Varner
11221340	Lower Dens
13807965	Milo Greene
43359	Anoushka Shankar
7568	The Motels
13971813	Panama
12649	Jefferson Starship
18795	Malú
482565	Joy Orbison
139630	Гражданская Оборона
27820402	Shawn Lee's Ping Pong Orchestra
121203	Brazilian Girls
374	Jarabe de Palo
286783	Taken by Trees
182652	Ivan Gough & Feenixpawl feat. Georgi Kay
13939070	DIIV
22912	Rosie Thomas
8577	Stephen Sondheim
14323435	Parquet Courts
10628	Wizo
291206	The Invisible
14727	Ashanti
31112	Kool Savas
475884	Memory Tapes
65932	Gelka
13822349	Kraftklub
485777	Sol
135571	The Boy Least Likely To
352312	El Guincho
13848987	Lapalux
99738	King Khan & The Shrines
88480	Munk
318933	Jim Sturgess & Joe Anderson
12849563	French Films
162886	Hour of Penance
27047	Louie Austen
6568	Trick Daddy
321961	I Declare War
4523	King Tubby
160174	Prinz Pi
188829	Eleanor Friedberger
6576	Joe Strummer
37931	Hint
14770	J Majik & Wickaman
47539	The Juan Maclean
6217	Buck 65
309690	Divine Heresy
35260	Big Cyc
4170	China Crisis
37311	Boom Bip
25008577	Melody's Echo Chamber
22978	Los Secretos
29123	Jürgen Drews
186821	Job for a Cowboy
13969862	Bitter:Sweet
13783496	araabMUZIK
6601	The Jeff Healey Band
22986	Nacha Pop
457463	Kap Bambino
13922767	Deuce
12756	Babybird
26827221	Exam Study Classical Music Orchestra
10710	Georges Brassens
13806041	Ассаи
13048090	Breakdown of Sanity
356827	The Death Set
10716	Hombres G
165626	Skepta
475622	G-Dragon
268775	Andy Burrows
327420	Omar
88554	Joan as Police Woman
502866	Delta Heavy
6640	Extremoduro
430580	Eskmo
12789	Richard Hawley
12517878	Submotion Orchestra
261956	A Plea for Purging
11007	Clay Walker
20988	mclusky
317952	Redd
6657	Little River Band
346626	Cate le Bon
24773124	Dyland & Lenny
23046	Possessed
12807	Hope Sandoval & The Warm Inventions
520	Luscious Jackson
28759	Mitch Hedberg
14860	Alexander
35345	José Carreras
10670	Evelyn "Champagne" King
77364	Michael Franti
7940	David Essex
18971	Spiller
147546	8mm
13788933	Diamond Messages
16816	Eddie Palmieri
11355	Love Unlimited Orchestra
551	Sacred Reich
16937	David Bisbal
125482	Loefah
10795	Dntel
19549	Ralph McTell
25138	Michael Woods
12723	Ken Boothe
383540	Joe Jonas
203318	The Sunshine Underground
13777463	Radio Killer
14001247	Upon This Dawning
11377593	Girl Unit
6922	Dwight Yoakam
328254	Carol Woods & Timothy T. Mitchum
26720	RA
377410	Philipp Poisel
6723	O'Death
13771332	Painted Palms
318024	The Builders and the Butchers
15116	Yellowjackets
16970	Millie Jackson
587	Aphrodite
76367	Johnathan Rice
377425	The Hood Internet
10834	Zazie
113237	Jesca Hoop
395862	Revocation
24439384	Butch Clancy
206948	The Little Willies
13914714	NumberNin6
72284	Alexis & Fido
170591	The Absence
17254	Patrice Rushen
551531	Wilkinson
162413	Karen Souza
107120	Bosse
24568433	Whitefield Brothers
10866	Three 6 Mafia
13773433	Hotel Mexico
31355	jj
21116	The Manhattans
640	Aleks Syntek
1131	Jimmy Buffett
7932	Torch
352705	Kerli
13420	Shannon
57994	Hyper
121488	Paul Stanley
2705	Buddy Rich
407627	Bar 9
168387	Diesler
170644	Guillemots
400022	Diamond Rings
12243607	Pleasurekraft
213659	Peter Bradley Adams
230046	Liam Finn
510623	Rasmus Seebach
447137	Jack Beats
23203	Bobbi Humphrey
403910	Cactus
13951654	Jacco Gardner
381607	Untold
13457	Wayne Newton
681	Harry Chapin
13310636	Habstrakt
8877	Jennifer Warnes
191150	Alphabeat
131760	Be Your Own Pet
6600	Dawn Penn
121522	Decrepit Birth
694	Celia Cruz
518601	Magic Kids
21177	Stardust
129722	The BossHoss
31420	Open Hand
53950	stellastarr*
109247	Alejandro de Pinedo
28448	Sporto Kantès
387435	Charlie Winston
28859077	Tank
39622	Beth
13825825	Oliver
455368	Sukh Knight
65655	The Left Banke
6860	Alejandro Sanz
6862	Nanci Griffith
19151	TRUSTcompany
23249	Brigitte
29395	Dan the Automator
39637	Les Claypool
37327	DJ Format
400087	The Red Shore
43737	Chairmen Of The Board
21210	My Ruin
24470235	Niki & the Dove
10972	Ronnie Milsap
10973	Ziggy Marley & The Melody Makers
8928	Kix
72486	Goose
215847	Georgia Anne Muldrow
131820	Wiener Philharmoniker
24360	Bob B. Soxx & the Blue Jeans
48254	The Stills
9001	Miguel Bosé
13699832	Monkey Safari
17148	Mireille Mathieu
160509	Психея
13986559	Mirel Wagner
49923	Kem
203524	The Bamboos
13441	Norman Blake
178954	Tim Toupet
13068	Laurel Aitken
15120	David Coverdale
43794	Heino
324398	Impending Doom
39704	Figurines
23322	The Ethiopians
28930843	Kristen Bell
119580	Wolf
74525	El Canto del Loco
35614	Loquillo
296301	Beth Ditto
18224	Gene Kelly
17186	Victor Wooten
199460	Van She
11223846	Rumer
807	Louis Armstrong & Duke Ellington
11048	Petey Pablo
13482793	Fred V
9003	Camarón de la Isla
221998	Letting Up Despite Great Faults
815	The Men
496432	Culprate
482097	Chasing Shadows
31539	Dinky
17204	April Stevens
822	BAP
11174	Arabesque
982	Anne Murray
273546	L.T.D.
41791	Mojo
9026	The Youngbloods
410763	FM Belfast
13394	Melba Moore
6989	Reef
24717	The Untouchables
24435536	Looptroop
11091	Atlanta Rhythm Section
14478	The Paragons
27478	Diesel
129879	Teräsbetoni
4952	Etta Jones
86874	Toots Thielemans
105307	The Edgar Winter Group
8339	Avant
13892448	Juan Magan
2917	Glenn Hughes
90982	The Organ
13394791	Pond
2923	Jimmy Page
33645	Future Prophecies
2926	Judge Dread
205679	Esperanza Spalding
12850	Dannii Minogue
367479	Angus Stone
424084	Lemonade
890	Captain & Tennille
478015	New Boyz
17276	Lee Greenwood
13802	Mr. Vegas
895	Herbert Grönemeyer
99203	Gruff Rhys
13188	Tanzwut
281477	Marnie Stern
24439686	Crazy Penis
3564	Jack Off Jill
13196	Entwine
349069	DOP
314254	Current Swell
287631	Caspa
275344	The Prototypes
140177	Milburn
50068	Baby Bash
298478	Coki
23447	M-Clan
99225	The Upbeats
455578	Fleshgod Apocalypse
32103323	Labrinth feat. Tinie Tempah
455580	Playing For Change
14386080	Rex The Dog
64418	Doldrums
70566	Nautilus Pompilius
14343665	Meg Myers
183452	Ryan Leslie
189356	Paul Baribeau
17325	Daryl Hall & John Oates
115350	The Expendables
24400029	Josef Salvat
13173680	Deep Sea Arcade
7092	Randy Travis
17333	Edan
13820854	Dads
58295	Big Bang
304057	Belleruche
955	Héroes Del Silencio
11380554	Young Empires
139765	Inara George
7105	Beanie Sigel
21442	Mägo de Oz
18251	Bobbie Gentry
157973	Eldo
492485	Weekend Nachos
230342	Blue Sky Black Death
508871	Avi Buffalo
13944	Freda Payne
15307	London Philharmonic Orchestra & David Parry
345037	Cloud Control
25550	Con Funk Shun
975	Afro Celt Sound System
285648	Snowgoons
7121	Mark Knopfler & Emmylou Harris
11219	Murray Head
24431574	Blasterjaxx
463833	Ringo Deathstarr
224218	Vanessa Hudgens
461647	Sarah Jarosz
15324	Johnny Osbourne
406493	Congorock
13900766	Hundred Waters
7137	Böhse Onkelz
13822949	The M Machine
213992	Jonas Brothers
46057	Mondo Generator
138221	Shackleton
145972	Chezidek
14015472	Pablo Alborán
17393	Heavy D & The Boyz
26698	Mary Jane Girls
550398	Black Country Communion
11255	Zion I
19448	Sertab Erener
3065	John Holt
17403	The Monks
37884	Althea & Donna
58366	Excision & Datsik
1877	Lowell Fulson
334849	Amanda Jenssen
7171	The Black Heart Procession
12676100	Avalanche City
13880326	Ryan Hemsworth
8705	John McLaughlin
553993	Axel Boman
24462347	Flashguns
1037	Pop Will Eat Itself
34064	Wayne Smith
13792271	Imany
21520	Akufen
136212	Chamillionaire
9237	Subhumans
1046	Audio
463900	Kormac
521246	RedLight
13949984	Ty Segall Band
29729	Dandy Livingstone
7202	Taproot
13940571	Ayah Marar
70693	Macaco
10417	Jaheim
13769769	Monuments
203818	Jakes
154667	Beneath the Massacre
13564972	Rival Sons
21552	Jill Tracy
1073	Biohazard
156722	War Of Ages
5175	Alejandro Escovedo
7348	Groove Theory
13919173	Strangers
1083	Emilia
13780029	Zeus
54335	Apathy
9281	Joaquín Sabina
11334	Lalo Schifrin
191559	Dapayk & Padberg
21576	Willie Colón
37961	Ted Leo and the Pharmacists
9291	Maanam
194854	Foxy Shazam
13897214	The Safety Fire
15885	Rosanne Cash
46160	Mario Winans
15441	Llorca
392274	Terravita
533689	Disappears
107608	Louis XIV
15449	Vicente Amigo
7259	Theo Parrish
373852	James Yuill
1117	Mark Farina
89182	Debauchery
529503	Bare
425056	Hyper Crush
377955	The Sound of Arrows
11364	A Taste Of Honey
414821	Scandal
17515	Bugge Wesseltoft
7276	Next
7279	Jagged Edge
7280	Keith Sweat
27763	Neil Halstead
13929590	Chrispy
24829047	GMPresents & Jocelyn Scofield
54396	Charles Wright
11389	Faster Pussycat
1150	Mase
11393	Dover
9354	Grover Washington, Jr.
105611	Downlink
33935	VHS or Beta
427152	Fritz Kalkbrenner
214161	Dawes
150676	Akcent
537751	Teen Daze
210076	Seth Troxler
124062	Vince Guaraldi
24392864	Smallpools
357537	Turboweekend
15523	Peter Maffay
50342	Rachel Stevens
15527	Infectious Grooves
7336	The Manhattan Transfer
30236	Ann Sexton
249003	The King Blues
2541	The Smithereens
13786292	Afrojack feat. Eva Simons
13417656	David August
519353	Sleeper
201916	Orson
74943	Ane Brun
4299	Blackalicious
1950	Tito Puente
3272	Ray Barretto
7370	Quasimoto
25803	Vienna Teng
189644	Gary Clark Jr.
26953545	Vex'd
11472	Johnny Hartman
535762	Jasper Forks
889	Echt
257242	Suffokate
19675	Raphael Saadiq
1244	Renaud
1246	John Coltrane Quartet
70884	Classified
93415	Anne Hathaway
201969	Kapten Röd
9457	Terry Callier
29940	Charlotte Martin
484597	Hurricane Bells
38140	Sparzanza
378119	The Gaslamp Killer
7426	Bob Mould
24997123	Up, Bustle and Out
52485	Keyshia Cole
25861	Pentagram
453895	Designer Drugs
216328	Joe Goddard
28867850	Timbuktu
130315	Style of Eye
277772	AKB48
531725	Royal Republic
191758	Maino
322832	Bon Iver & St. Vincent
19730	Johnny Clarke
8067	Saga
54551	Pete Murray
80772	Marea
36123	Killah Priest
30938	Renato Carosone
1311	Stevie Nicks
313626	Vermillion Lies
460066	Havok
185637	Jr. Walker & The All Stars
242983	Shaka Ponk
2567	Lee Fields & The Expressions
7466	Anne Clark
7469	Shed Seven
484654	Dead By Sunrise
13750056	#1 Beatles Now
145971	Fantan Mojah
124216	Drop the Lime
1337	Go West
13627115	Jamie xx
396604	Lyre le temps
13633	Chris Connor
15682	The Castaways
24444227	Glass Animals
306500	Charles Bradley
13112647	Unknown Mortal Orchestra
6711	Estopa
11377996	Uneven Structure
13772109	His Statue Falls
13948241	WTF!
268515	Tbilisi Symphony Orchestra
18318	William Bell
507223	Rollz
1252	Geri Halliwell
13897050	Soen
39823	Incredible Bongo Band
13997335	Night Beds
11624	Miguel Rios
13253	Shanice
320875	The Last Goodnight
64877	Matthias Reim
32110	Lord Creator
12861	Shabba Ranks
439664	Hockey
13931891	Crown the Empire
383550	Brokencyde
14903	Aldo Nova
13755773	U2 and Green Day
7555	The Marshall Tucker Band
7558	SWV
140679	Pete Philly & Perquisite
11657	Stephanie Mills
14003595	i SQUARE
132493	Faderhead
14001551	Miriam Bryant
277904	Solomun
279954	Buraka Som Sistema
57923	Chambao
11380633	Black Spiders
62874	Oi Va Voi
35055	KMD
1436	Argent
48541	Ace Frehley
24448419	Musiq
7590	John Hartford
13796775	Matthew and the Atlas
306600	Maldita Nerea
7594	The Main Ingredient
7595	Billy Paul
7599	Boy George
64944	Reverend Bizarre
52657	Jolie Holland
13942195	The Hit Nation
85293	Robag Wruhme
12873	One Minute Silence
318904	J. Holiday
222649	Григорий Лепс
175547	John K. Samson
17852	The Gladiators
26834372	Sublime with Rome
7621	Voltaire
28103	Califone
476616	Disfiguring the Goddess
17865	Hungry Lucy
13821388	Blouse
46541	Аквариум
1487	Louise Attaque
13837778	Oliver Koletzki feat. Fran
19923	The Three Degrees
388564	Pulled Apart By Horses
13902	Morgan Heritage
14848	Throwdown
32223	Cymande
13796	Eyedea & Abilities
71141	Jonathan Davis
374246	SHINee
13879889	Pity Sex
325096	Ramadanman
306665	Miracle Fortress
323	La Oreja de Van Gogh
396779	Ramon Tapia
103916	Scary Kids Scaring Kids
28242	Promoe
13436398	Kopecky Family Band
13864431	Matt Corby
24464880	Skrillex, 12th Planet & Kill The Noise
327153	Portico Quartet
16638	Mason Jennings
56822	The Osmonds
298487	Matty G
32249	Binary Star
298490	The Others
9725	Grauzone
486910	Games
24618946	Dominik Hauser
1280	Glenn Frey
11224579	Geographer
24751620	Gentlemen Hall
308744	Mikromusic
7691	Michael Crawford
11789	Lisa Shaw
4075	Chuck Prophet
281176	Rose Funeral
456211	Nails
1415	Hieroglyphics
12889	UMEK
13848	Chris Norman
14003740	Little Green Cars
3674	Delroy Wilson
171550	Lisa Lisa & Cult Jam
456223	Hugo
15906	Jim Carrey
89636	Griffin House
46629	Charlie Hunter
7720	Steps
292394	Jack Peñate
13575	Return to Forever
52780	Marques Houston
212914	Army of the Pharaohs
202286	Lavender Diamond
81456	Julian Marley
12684186	Clock Opera
308787	Trash Talk
13997620	Alle Farben
200287	Chimp Spanner
81471	Sean Hayes
36421	Violadores del Verso
523847	Blawan
441929	Floating Points
25962059	Charlie Daniels Band
28238	Freeway
26552	Cody ChesnuTT
54866	Flipsyde
20051	A Man Called Adam
30293	Lunascape
131535	Lethal Bizzle
14329431	Temples
30297	Gilbert Bécaud
194138	Super Junior
18012	Artie Shaw and His Orchestra
12265053	Graffiti6
14011998	Dan Croll
458335	Moon Duo
24513808	Yellow Claw
11874	Rare Earth
1635	Lightnin' Hopkins
357989	Marbert Rocel
13807210	Erra
14007915	Satellite Stories
26950	The Congos
13772398	Sean Banan
42607	Fuzz
269940	Mux Mool
214647	Katharine McPhee
151160	Dirty South
534137	Active Child
1661	Memphis Slim
14613	Ann Peebles
91779	Смысловые Галлюцинации
24761991	Moneen
1673	Joe Williams
13243	The Stylistics
14300811	Ásgeir
18370	Labi Siffre
64109	Anthony Hamilton & Elayna Boynton
1681	Les Baxter
192146	Oliver Koletzki & Fran
306837	Kwoon
13045398	Crowns
38696	DJ Disse
24448665	The Fugees
32367	Mishka
218781	Pan-Pot
28319	Boris Vian
34466	The Whispers
265895	Marcel Dettmann
13768360	The Belle Brigade
97372	Cassandra Steen
298481	Kromestar
22196	Radio Futura
9910	Plastilina Mosh
26296	John Foxx
11892	Jona Lewie
25939644	Luke Abbott
31913	Murs
7874	The Gap Band
9925	East 17
11976	Jodeci
46794	Denison Witmer
7883	The Neville Brothers
20174	Jason Donovan
113740	Bono & Secret Machines
48849	Angerfist
18130	DB Boulevard
167635	Blondfire
14315220	Bakermat
13815511	Mord Fustang
13962970	Glass Cloud
13008852	Swing Republic
15266	Glenn Medeiros
127952	Freemasons
220898	Switches
462563	Ron Pope
294	Mest
378408	Revolution Renaissance
24424169	Fito Y Fitipaldis
130794	Marc Houle
30443	Will Young
34540	Joker
81648	Melendi
13909745	Koven.
386803	Black Sun Aeon
24308	Circle Takes the Square
13981429	Ida
73463	The Tennors
165625	JME
347898	One Night Only
159484	The Long Blondes
96823	Scott Stapp
184064	Albert Hammond, Jr.
375424	Toddla T
7938	Curse
24430891	Mr. Probz
511748	The Crookes
18181	Billy Eckstine
16135	40 Below Summer
13907722	Oliver Schories
67339	Jungle
472847	Gramophonedzie
7953	Angie Stone
298770	Brookes Brothers
235283	Chrome Division
534293	The Zolas
516915	George Fitzgerald
509722	Julio Bashmore
14008095	Paul Banks
249632	Sera Cahoone
28449	Holden
524066	Nina Zilli
123222	Rob Thomas
306984	Jon Foreman
41948	Champaign
28458	Candi Staton
14983	Tracy Byrd
13983533	Youngblood Hawke
18223	Debbie Reynolds
382768	H.O.S.H.
11177	Agnetha Fältskog
14132	Beth Hart
65340	Nas & Damian Marley
85988	Cassidy
97931	Vinnie Paz
388932	Gin Wigmore
130885	Los Delinqüentes
12748617	Ball Park Music
28849994	Diplo
358219	The Black Box Revelation
466766	I Fight Dragons
1017	Ensemble
16213	Page & Plant
30551	Flash and the Pan
10212	John Waite
261978	Rome
48987	Harry J Allstars
100191	東方神起
7837	Heaven & Hell
13913955	xKore
5989	Keely Smith
413542	The Middle East
8040	Rinôçérôse
9133	The Dirty Dozen Brass Band
8042	Béla Fleck
1900	John Fred & His Playboy Band
421746	Lower Than Atlantis
311155	Justin Nozuka
452468	The Strange Boys
12265333	Mohombi
83833	The Higher
3962	Bunny Wailer
13948796	Goat
278400	Busy P
79745	Ola
128899	Frank & Nancy Sinatra
27286	Alton Ellis
6423	Loggins & Messina
3976	Rebirth Brass Band
89994	Aghast
3980	Augustus Pablo
24475533	Ralph Kirshbaum
100238	John Roberts
409488	Little Joy
63378	Casper
173971	The Answer
122774	The Knocks
106391	Proof
27824025	Дима Билан
1946	The Mighty Diamonds
14329758	Jagwar Ma
491424	Blakroc
11248	Remy Zero
24424354	Ministry of Sound
6470	Alabama
8102	Asphyx
20391	Beachwood Sparks
206762	The Budos Band
283975	Kavinsky & Lovefoxxx
458397	Savoir Adore
96178	Max Herre
20403	The Tornados
24774581	Claire Pichet
15205	Jimmy Durante
343992	Joshua James
268217	Paper Route
28850106	Zoé
8123	Eddie Izzard
13768641	Paper Diamond
446402	Bear Hands
341323	Hugh Jackman
13848908	Omnitica
165835	Ajapai
12236	Stina Nordenstam
311246	Manafest
468944	Haken
1016	Finley Quaye
405460	Frittenbude
462806	M. Pokora
260055	La Coka Nostra
26585	MFSB
16719	Los Rodríguez
165855	Beatriz Luengo
13897698	Pallbearer
536548	Calvertron
14303206	Staygold
6481	Johnny Rivers
1020	Great Big Sea
16039	Silvio Rodríguez
225265	Florian Meindl
6130	U-Roy
444407	Grafix
8184	The Beat
6137	Horace Andy
