key	value
320083	Bastille
16980	Exodus
8791	Adam and the Ants
600	Sasha
547418	Survivor
1452	Foghat
611	Soul Asylum
634	Skunk Anansie
13846972	College
10859	Sir Edward Elgar
10860	Andy Williams
461421	Jupiter
535629	Swedish House Mafia
624	Bauhaus
182897	This Will Destroy You
626	AC/DC
446	Butthole Surfers
26815095	P.O.S.
14968	Bohren & der Club of Gore
28865146	Cher
2683	Slayer
13857525	Lindsey Stirling
6781	Iron Maiden
98943	Wintersun
8832	The White Stripes
68225	Tyler Bates
10884	Kai Tracid
645	Black Sabbath
647	The Animals
648	The Cars
24425097	Orjan Nilsen
650	Foreigner
24493847	Franz Joseph Haydn
492172	Veronica Falls
653	Paul Oakenfold
655	Dio
656	VNV Nation
168593	Alcest
658	Apoptygma Berzerk
659	Wheatus
6804	Stevie Ray Vaughan
661	NOFX
1109	4 Non Blondes
111	Boston
8862	Ralph Vaughan Williams
23199	Audioslave
271472	Nitrous Oxide
348835	Alina Orlova
679	Genesis
119580	Wolfmother
53931	Keane
6828	Rasputina
686	Rancid
139953	Clap Your Hands Say Yeah
109235	Gary B
26892	The Pillows
150203	Sugar
6846	DJ Shadow
293248	Message To Bears
706	Bloodhound Gang
6524	Curve
204474	Sunset Rubdown
2762	Vader
51915	DIR EN GREY
718	Deep Purple
6947	Children of Bodom
724	Scorpions
138702	Daniel Barenboim
121	U2
6872	Gary Moore
6948	Satyricon
26575579	Maximum the Hormone
6876	Gustav Mahler
70368	Blackfield
6882	R.E.M.
742	James Brown
213738	Coma
6891	Claude Debussy
117485	Mouth of the Architect
172157	MGMT
13029891	Is Tropical
753	Corrosion of Conformity
13042	Christoph Willibald Gluck
150259	Rihanna
8948	Basil Poledouris
353013	Noah and the Whale
758	The Orb
51960	Franz Ferdinand
340730	The Heavy
56060	Leevi and the Leavings
765	Journey
766	Mott the Hoople
767	Judas Priest
8961	Tuxedomoon
140034	Torche
140038	Bob Marley & The Wailers
19208	Agalloch
777	Lagwagon
240394	The Dear Hunter
779	Sex Pistols
185100	Lupe Fiasco
485506	Caro Emerald
6926	Propagandhi
24683279	Friday Night At The Movies
8976	Jovanotti
346898	Adele
56083	Amy Winehouse
6932	Boyz II Men
17173	The Move
26319	The Knife
8983	Neuroticfish
28873	Kirlian Camera
6959	Pietro Mascagni
457500	Tanlines
6941	Roxy Music
68387	Ky-Mani Marley
12370	Accept
6949	Theatre of Tragedy
33580	Chase & Status
24577459	Dmitri Shostakovich
8025	Red House Painters
815	The Doors
817	UFO
6967	Era
13113	Laid Back
826	Paul Simon
85272	Midlake
831	Ella Fitzgerald
15171	Yeah Yeah Yeahs
837	Chris Rea
376852	Heatbeat
840	Fine Young Cannibals
841	Freddie Mercury
842	Gerry & The Pacemakers
823	David Gray
72456	Wild Beasts
6991	Antonín Dvořák
849	The Platters
850	Roxette
132045	Daniel Powter
4948	Dope
853	The Stranglers
6969	Stratovarius
857	Ultravox
293065	Roland Pontinen
25329	The Raveonettes
860	The Beautiful South
9053	Myslovitz
66033	The Veils
11109	Within Temptation
2918	Heaven 17
475281	Skrillex
2924	Jeff Beck
280722	tyDi
7023	Eppu Normaali
14338930	Valerie June
891	Guano Apes
7036	Soilwork
13182	Scott Walker
7039	In Flames
105344	Sub Focus
12745606	Morning Parade
904	Schiller
13372297	The New Division
322442	Black Kids
13197	Shape of Despair
78317	Lunar Aurora
913	Creedence Clearwater Revival
428947	Fever Ray
58262	Kanye West
7067	Jim Croce
37791	Battlelore
932	The Verve
933	Miles Davis
72593	mind.in.a.box
7082	Ramones
941	Joan Osborne
13943728	Kid Ink
79347	Mark Knight
50101	Riot
476660	Best Coast
3004	Savatage
3005	Manowar
224190	Aly & Fila
843	Jerry Lee Lewis
965	Anastacia
3014	Marty Friedman
970	Simple Minds
971	Édith Piaf
972	Push
17570	Marco V
17358	Carlos Gardel
86991	Final Fantasy
15313	Mesh
13794258	blink-182
41939	Anberlin
12677	The Frames
17137	Icon of Coil
177114	Thomas Bronzwaer
5967	The Haunted
7132	Linkin Park
21469	Stone Sour
3039	Amon Amarth
3040	Diamond Head
994	Nightwish
62436	Booker T. & the MG's
997	Strawberry Alarm Clock
7330	Wet Wet Wet
1002	Machine Head
14326951	Guns N' Roses
1004	Pantera
11246	Kalmah
509	Collective Soul
1010	Apocalyptica
28857331	Alt-J
7157	Eagles
383990	Guru Josh Project
289783	Hellyeah
852	Spin Doctors
1017	Frank Zappa
1018	Front Line Assembly
1023	Leonard Cohen
324608	Cinema Bizarre
12923	Apulanta
1028	Electric Light Orchestra
1537	Jean Michel Jarre
1034	Nick Drake
1036	Tears for Fears
1039	Coldplay
3089	Anvil
458243	Chickenfoot
1044	Kent
1045	The Sugarcubes
1046	VAST
30501911	Chef'Special
13867957	Figure
60933	AFX
269346	OneRepublic
1399	The Velvet Underground
1060	Iggy Pop
27685	The Boomtown Rats
1062	Joe Cocker
1063	Love And Rockets
7211	Bathory
581	Sarah McLachlan
7005	Gang of Four
101424	Riverside
1076	Sepultura
511030	Mike Posner
1080	Vangelis
78905	Dżem
13371	System F
66620	ASIAN KUNG-FU GENERATION
7229	Mr. Big
17473	Avril Lavigne
23619	Lil Wayne
12985412	Tyler Ward
1094	New Model Army
410698	Psy
66743	Fionn Regan
50253	Gym Class Heroes
1102	The Damned
7247	Liquid Tension Experiment
268591	Javier Navarrete
1107	Manic Street Preachers
1108	Crash Test Dummies
123989	God Is An Astronaut
7255	The Specials
11353	Hot Butter
293978	Airbourne
404325	Anoraak
74848	Kampfar
11379810	The Naked and Famous
1124	Ferry Corsten
27749	Vargo
1126	Gene Loves Jezebel
7274	The Smashing Pumpkins
1132	Johann Sebastian Bach
48237	Shinedown
81008	Sly & The Family Stone
1137	The Clash
447	Sting
1147	The Jesus and Mary Chain
9340	Visage
9341	Everlast
1151	The Buggles
27776	Fink
70787	The Killers
1157	Nina Simone
17544	Decapitated
279689	Moss
1166	Olive
13886659	Lucy Rose
789	Chuck Berry
6681	The Doobie Brothers
7320	Helloween
7321	Queens of the Stone Age
28849791	Beach House
1181	Stevie Ray Vaughan and Double Trouble
7327	Billie Myers
78737	Robert Nickson
48290	Fall Out Boy
126115	Indukti
226468	Piersi
81063	Кино
11375786	An Autumn for Crippled Children
6229	Arab Strap
21683	Altered Images
1225	Marillion
482488	Andrew Bayer
27840	Maroon 5
554177	Blackbird Blackbird
203	311
1220	Buffalo Springfield
1222	Steve Hackett
62235	Rotersand
17609	Enslaved
31949	Nuclear Assault
25806	Above & Beyond feat. Richard Bedford
416985	Lanterns on the Lake
13526	Bal-Sagoth
20227	Don Johnson
498212	Woods of Desolation
120028	Municipal Waste
13919453	Storm Corrosion
11486	Novastar
1248	Muse
302305	Michael Cassette
27515	Robbie Rivera
56548	Metric
27878	Fiction Factory
1255	Blind Guardian
1256	Trevor Jones
26379132	Cansei de Ser Sexy
1258	Starship
10791	Bedřich Smetana
6384	Queensrÿche
13949139	Kiss
9462	The Thrillseekers
1272	Kim Wilde
9465	Spooky
7419	Crosby, Stills & Nash
554	The Smiths
11519	Felix Mendelssohn
7427	Peter Tosh
7434	Joy Division
15629	4 Strings
13585	Léo Delibes
1298	MC Hammer
7443	Johannes Brahms
222484	Veronica Maggio
25877	Ralphie B
8409	Edvard Grieg
1304	Asia
1305	Big Country
128282	Fedde Le Grand
46366	The Glove
24845599	Николай Римский-Корсаков
1314	Gary Numan
377051	Chisu
561	Tenacious D
11560	Chubby Checker
12508	W.A.S.P.
13030698	Icona Pop
10119	The Strokes
7389	Tilt
201580	Hillsong United
38196	Gojira
19769	Tankard
13030714	Keep Shelly In Athens
1342	Orchestral Manoeuvres in the Dark
3392	Sodom
3393	Kreator
326978	Ra Ra Riot
518027	Stromae
32224583	Goo Goo Dolls
5448	Alkaline Trio
271473	Daniel Kandi
14382416	Travis
68309	Slagsmålsklubben
7510	Wolfsheim
7512	Eva Cassidy
6372	Rush
10002	Rory Gallagher
3420	Kyuss
10810	Nonpoint
1375	Robbie Williams
11617	Lake of Tears
73356	:Wumpscut:
1379	TLC
25958	Andain
27537	Gwen Stefani
9578	Turin Brakes
1410	Porno For Pyros
85359	Santana
660	Millencolin
32116	Tube & Berger
87415	[unknown]
7546	Spice Girls
36219	Marcel Woods
7548	Kosheen
6378	Gravediggaz
15743	Killswitch Engage
202304	Cold War Kids
30082	Suicide Commando
27201	Explosions in the Sky
