key	value
13916160	14277185
13916160	20210766
13916160	11308486
13846528	20620539
13846528	14183695
13846528	21337692
395267	13863977
395267	15610539
395267	14211665
8198	10634045
8198	10665434
8198	10611356
7169	11344088
7169	10387202
7169	10543043
16395	10452730
16395	13763895
16395	20198204
90124	10490184
90124	13910060
90124	10719341
28849154	21394527
28849154	21394526
28849154	21394523
8207	10446524
8207	10448245
8207	10902706
250483	10958174
250483	19532116
250483	16890473
10262	11336914
10262	13865385
10262	10314225
23	11316646
23	14193057
23	10477669
14376985	17114629
14376985	17114633
14376985	12681231
13901850	20991312
13901850	13758250
13901850	10348179
14352411	20818102
14352411	13847182
14352411	13284410
376860	19612954
376860	10843679
376860	10960689
450590	11231712
450590	13876960
450590	11068236
22559	10568193
22559	10568195
22559	10567829
112673	10714085
112673	10714086
112673	10782951
534565	11064543
534565	15558066
534565	21338569
531586	11076074
531586	22180325
531586	17621821
3819	10561497
3819	10464758
3819	13110144
67629	10572752
67629	10804953
67629	10841532
4787	10460985
4787	10716608
4787	13754711
323636	20773519
323636	10846775
323636	21105055
11614	10392304
11614	10415453
11614	10629155
6198	10935226
6198	10747447
6198	10437927
100410	11069900
100410	10458973
100410	10453284
351	14316016
351	13882082
351	10775228
309486	21935362
309486	14305826
309486	14305824
66	10324626
66	10509681
66	10405464
4165	10453151
4165	10427476
4165	10356089
13414470	13414491
13414470	11343256
13414470	15513960
71	10358041
71	10279118
71	10455871
13916172	20525091
13916172	21200228
13916172	16043871
53323	10357225
53323	10863346
53323	16358434
16460	10606961
16460	10381663
16460	10380462
81769	16754414
81769	10598593
81769	10753948
13230161	19625825
13230161	15451906
13230161	17050671
462931	11034186
462931	16970982
462931	11052669
2133	10845522
2133	13784147
2133	10855948
6230	10611369
6230	10964791
6230	10420600
24654115	16825475
24654115	16368662
24654115	16800693
8285	10535502
8285	22702825
8285	21320540
127071	11036852
127071	14082265
127071	21853324
685	14330071
685	10269178
685	13763425
13592678	20220207
13592678	20631284
13592678	20631299
104	10451898
104	10496894
104	23946959
67690	20492804
67690	10397309
67690	10386825
107	20774124
107	10974985
107	10949212
10349	13884154
10349	14261305
10349	14263542
389232	16154938
389232	10873830
389232	14181840
59506	10627585
59506	20070367
59506	10627587
24393847	20220881
24393847	15672080
24393847	24120174
172154	10652893
172154	16831244
172154	10567767
6270	16946196
6270	11059211
6270	21524408
13778283	19556186
13778283	14263259
13778283	14179453
1160	13815750
1160	10432989
1160	13591094
196741	15713280
196741	10606561
196741	21015786
14474	10587916
14474	10317004
14474	22071759
8331	21945081
8331	23685443
8331	10332433
55437	10680724
55437	10360850
55437	16505676
143504	10704011
143504	10721794
143504	16435185
55441	13770353
55441	13770354
55441	10360864
150	20613303
150	20613301
150	21561531
110617	15800269
110617	19739430
110617	11024942
147609	10619817
147609	14259254
147609	10684622
24457370	20223762
24457370	16754120
24457370	16788476
10399	10426515
10399	16292250
10399	10369819
104608	10689952
104608	10997313
104608	13805890
137378	10375489
137378	11071374
137378	10773019
127140	10501023
127140	10721000
127140	21579299
190391	10655232
190391	10599234
190391	10655157
