key	value
8196	18791234
8196	14312736
8196	17789802
14341	10388006
14341	14335500
14341	14305309
171853	10567237
171853	10876751
171853	22348417
495623	20758474
495623	11011213
495623	11011215
11	10872529
11	10293118
11	13589071
437407	20628903
437407	14189505
437407	12374331
10253	10341258
10253	13822561
10253	13822560
15	10430935
15	13884373
15	10439934
17	10566582
17	19775789
17	11310231
20498	10557646
20498	10318003
20498	15521620
24475667	16094709
24475667	19410294
24475667	20038252
139950	10656786
139950	10519470
139950	16624584
94231	11025059
94231	10520467
94231	10543374
12312	14239283
12312	10352862
12312	10377356
67609	10638223
67609	14308108
67609	23725349
30746	10686736
30746	10820055
30746	10820054
8221	10377317
8221	10363218
8221	10327924
6178	10295960
6178	10436417
6178	10400326
35	10406154
35	10315634
35	10411835
264230	16526635
264230	16526625
264230	16530615
39	12830530
39	10592374
39	12827757
135208	13861848
135208	13823786
135208	10637376
41	10513429
41	10490356
41	16712507
47111	17182572
47111	23858300
47111	20888782
1032	14174240
1032	10634319
1032	10445261
290064	10733273
290064	15466720
290064	17312303
157748	10612195
157748	10546211
157748	18011067
243765	20808094
243765	10674312
243765	10830659
56	10506602
56	10404862
56	20774353
2105	10558519
2105	10306352
2105	10643935
199007	13839484
199007	10610027
199007	15790395
24471612	20252846
24471612	20483543
24471612	20152580
1035	10378097
1035	10277994
1035	13802786
4164	10337435
4164	10443337
4164	10583486
292935	19610251
292935	10748337
292935	10748346
72	20639491
72	10283814
72	10665708
456777	10872945
456777	13837320
456777	24021879
16458	10746925
16458	13768363
16458	10353667
4171	11038208
4171	10698544
4171	16717138
24654	14304981
24654	14254061
24654	14254063
24586320	20620904
24586320	17053408
24586320	21663479
387153	10987130
387153	20773604
387153	10882526
84	10498225
84	10390160
84	10280231
85	17114884
85	19818935
85	10333790
38998	10399209
38998	10420216
38998	10603436
13963351	11087177
13963351	10472533
13963351	13907557
51289	22505853
51289	13830829
51289	10490820
91	13830667
91	13784701
91	10309564
6238	13894454
6238	14219838
6238	10275726
95	10364322
95	10323527
95	11054715
292963	10959763
292963	10901999
292963	10817992
256100	20516515
256100	14244168
256100	10722936
101	10313614
101	19555465
101	20773506
102	20207879
102	20219805
102	14263550
10343	10570289
10343	10485077
10343	10426756
475240	12747472
475240	15920043
475240	12682954
24451179	21940191
24451179	16339795
24451179	16339797
13932652	14286794
13932652	13846012
13932652	14002271
106606	14272360
106606	13755645
106606	10731993
13969519	10493136
13969519	13853274
13969519	10459722
113	10771032
113	14211280
113	13834286
116	10916598
116	10277573
116	10676199
118	10331841
118	10490689
118	10418642
8312	16208194
8312	13802720
8312	10709075
123	10860217
123	10493335
123	10329114
124	20774218
124	10280037
124	10583021
381056	22145060
381056	16507702
381056	21693935
117437	20213541
117437	21091623
117437	20985311
13879426	20723564
13879426	11340533
13879426	14211682
53383	20723683
53383	15723799
53383	10357420
136	13804418
136	15420307
136	20508064
10379	10328288
10379	10470355
10379	13860667
140	14174596
140	10883223
140	10783437
94351	10582914
94351	14211713
94351	16572722
145	10335875
145	10913487
145	10913484
13885588	14147704
13885588	14208291
13885588	15613958
71829	20773192
71829	22080091
71829	13793754
157	10492328
157	10266419
157	10364678
14048714	21054478
14048714	14048749
14048714	17916850
162	20846058
162	10399348
162	10398505
307367	19617547
307367	14259159
307367	10972574
171	10421794
171	10502208
171	10350144
20653	10765775
20653	10622231
20653	17231311
175	20773178
175	21863015
175	15655757
176	10265994
176	14320479
176	13802950
179	10648919
179	10427850
179	10789825
1054	10392970
1054	10445932
1054	10402894
134596	20802131
134596	10882556
134596	14191633
26807	10748775
26807	10424965
26807	14225001
8376	10591867
8376	10388551
8376	10536184
270523	20774260
270523	10757364
270523	20999470
4284	10363181
4284	10936951
4284	11044297
189	10383100
189	10609687
189	10438576
282814	10721993
282814	13832422
282814	19407218
12480	10312428
12480	10445162
12480	10315210
194	20831738
194	11035945
194	13862643
195	10884487
195	20814159
195	14191456
8388	10413231
8388	10455470
8388	10860436
26482885	20495186
26482885	20512981
26482885	20791491
26823	10753025
26823	10753071
26823	10753027
200	14317929
200	10457063
200	10335553
4298	10613224
4298	10686322
4298	10399167
1399	10416154
1399	10965541
1399	10319325
6354	10282295
6354	10526975
6354	10359947
211	10470854
211	10362143
211	10410490
378233	14325374
378233	20205294
378233	15562354
6360	10557003
6360	10557002
6360	16751675
11221211	20220318
11221211	13823271
11221211	11232853
6364	10477713
6364	10422903
6364	10516949
8413	10526514
8413	10554148
8413	20415033
6370	10328440
6370	10328444
6370	10328441
102627	10574200
102627	17016862
102627	10704247
6375	10512031
6375	10468573
6375	14207798
8424	10350555
8424	13874690
8424	10350548
78058	20211465
78058	20631684
78058	15347428
13876946	13848938
13876946	10502512
13876946	16334447
130429	16089532
108787	20621966
108787	10719917
108787	20965324
6388	10589662
6388	15670845
6388	10275996
245	19031110
245	19031021
245	14320174
6391	13829439
6391	10423087
6391	12736333
13865209	13947320
13865209	21491199
13865209	16267204
45307	10637182
45307	19580551
45307	10343322
4348	14289771
4348	10442605
4348	10450955
24428797	16324237
24428797	18259850
24428797	18259875
14307584	20879865
14307584	14273259
14307584	15349030
358662	10967591
358662	10816840
358662	16246490
8458	13780730
8458	19994865
8458	10334896
35084	10439711
35084	10362679
35084	10473903
37135	10444997
37135	10535449
37135	10580173
88338	14289678
88338	13949185
88338	21988112
311573	16925319
311573	16925340
311573	16925349
17937	10299455
17937	10353408
17937	10930459
8471	10288970
8471	10353752
8471	10651592
6427	10393013
6427	20773523
6427	10276018
12572	10444623
12572	10316597
12572	10444625
397599	20629945
397599	14213602
397599	20628970
10528	10293886
10528	20620562
10528	20629013
123171	10493401
123171	16036633
123171	13781833
293	10637140
293	10403642
293	10350613
94506	10439490
94506	10587625
94506	20516495
300	15499418
300	11045615
300	13881575
16685	10352606
16685	10352604
16685	10352601
459055	20625580
459055	10989358
459055	10989357
734	20773623
734	10597059
734	10725678
313	10323759
313	10534863
313	10838083
414010	20229302
414010	23810336
414010	16027017
6757	12266849
6757	13798420
6757	10306305
4412	10703733
4412	14317193
4412	10667117
13774641	20818056
13774641	21465815
13774641	21465818
6463	10504950
6463	20773212
6463	13860632
10560	10400877
10560	10668583
10560	10668581
186692	20723665
186692	10590214
186692	15715339
1078	11067374
1078	10502881
1078	20880356
8518	11052476
8518	10671096
8518	11052474
49479	15870009
49479	10418926
49479	17231512
6473	13805898
6473	10690444
6473	10450270
18762	10438054
18762	10332558
18762	15727281
31051	11326006
31051	11326762
31051	14220744
190800	10754530
190800	10603473
190800	23998138
346168	10844010
346168	10973531
346168	13806674
8531	10896990
8531	10809257
8531	10316180
8533	10648977
8533	10648982
8533	10619543
133462	20205622
133462	19632928
133462	20629145
22871	10574205
22871	15404742
22871	10328176
20824	10481922
20824	20493698
20824	10310634
13965657	20878578
13965657	14339015
13965657	21350897
24289	14274443
24289	11029180
24289	13773321
6492	10508477
6492	13950364
6492	13952390
6493	10276086
6493	10510766
6493	13840635
239966	19716285
239966	10680490
239966	15615186
504159	11022558
504159	11050333
504159	21392936
8546	10293277
8546	18215646
8546	21169019
92515	10978876
92515	10981282
92515	10687231
164196	21379533
164196	21334133
164196	21941548
24445288	15553902
24445288	20924421
24445288	21504795
6505	10579794
6505	10438366
6505	10639117
8554	20509202
8554	10614776
8554	10402909
10603	10309851
10603	10566680
10603	10566677
5522	11058378
5522	20750029
5522	23963759
22894	10588374
22894	10383969
22894	10412313
369	10690267
369	10371275
369	10279115
8564	10569576
8564	10470698
8564	10489175
328053	15524507
328053	10781428
328053	16621899
375	10320169
375	10966090
375	13796102
6520	10424445
6520	10445831
6520	10720347
41342	11028828
41342	22189902
41342	10284162
348543	14229837
348543	14228740
348543	20992807
340352	14199265
340352	20773596
340352	13829358
388	10327731
388	14320083
388	20635157
8598	10437824
8598	10441709
8598	10360451
24966	20881361
24966	14337351
24966	14337353
33159	10476613
33159	10476614
33159	10848723
1104	10334862
1104	13759376
1104	10297213
16780	10427612
16780	10347985
16780	20145851
16783	13903055
16783	10686357
16783	13903053
400	10326245
400	10539906
400	10522667
13617560	20773521
13617560	13617569
13617560	13617571
10645	10394992
10645	19533269
10645	10522147
10646	10883725
10646	16396977
10646	21728638
408	10350222
408	10492132
408	10352485
411	19612986
411	14244457
411	10535498
6556	14325043
6556	13827070
6556	10355468
413	10423821
413	10445719
413	10282802
6559	17168778
6559	10404441
6559	10460210
221600	16629185
221600	20759524
221600	16608428
752	10448064
752	10374042
752	10774143
6562	10884505
6562	10523339
6562	10523338
133531	16559245
133531	10510147
133531	16579075
182694	18932707
182694	10583619
182694	16568776
4174	10525583
4174	10445068
4174	10355534
429	10498000
429	10377363
429	10619439
16814	10323405
16814	10405047
16814	10535796
293297	10544194
293297	10773741
293297	13826088
13807447	20208587
13807447	13871420
13807447	20207026
3827	10556460
3827	10456923
3827	13759662
12964278	22292911
12964278	17447042
12964278	17579150
10680	13780399
10680	10813546
10680	10355058
12849595	20211772
12849595	14224597
12849595	20965123
14780	10559857
14780	10559861
14780	10355088
6589	10472706
6589	10336283
6589	20254221
10686	20613372
10686	10494876
10686	10542135
348608	19645930
348608	21444631
348608	21444625
377282	13798221
377282	21872846
377282	16818088
328132	20212804
328132	10827699
328132	10781531
57797	10386862
57797	10438383
57797	21870426
375238	20220324
375238	10922887
375238	10922321
16839	10496251
16839	22193556
16839	10324084
295370	20773589
295370	21369312
295370	21369314
92620	10542228
92620	10435791
92620	10531443
530893	11058949
530893	11058947
530893	22925448
6607	10276741
6607	10487117
6607	10525998
6609	10278054
6609	10327196
6609	10293671
147923	10531330
147923	10587373
147923	17239243
468	10374605
468	10362859
468	10302833
94677	20875707
94677	10825104
94677	17581628
264666	20819371
264666	11047945
264666	11047946
475	10524618
475	10467718
475	10339531
25052	14161831
25052	14161832
25052	14161833
477	14174854
477	10370349
477	10476180
184801	11344002
184801	10587217
184801	21097262
440804	20628667
440804	20206567
440804	15577454
12773	17089255
12773	10288679
12773	22136413
35303	21547727
35303	10330326
35303	18350395
6634	20765281
6634	10753777
6634	10560725
18926	10313418
18926	10585810
18926	10470741
18927	20637389
18927	20632759
18927	13858899
10736	14317224
10736	19568422
10736	10352464
499	10539213
499	10519743
499	20406431
504	10368953
504	10561651
504	10770366
438356	21589496
438356	14209932
438356	10927397
23037	10470049
23037	10408937
23037	10594969
17134	19724455
17134	20626027
17134	15545342
514	10364754
514	10355482
514	17016730
519	10515089
519	10405195
519	10350303
176215	11046700
176215	10621268
176215	22196590
393740	15929699
393740	11330623
393740	15936963
12815	10430017
12815	10371723
12815	13813855
21008	10496746
21008	15617002
21008	10897572
14314243	20208858
14314243	15638984
14314243	15638985
6677	20773572
6677	10772879
6677	20207409
8727	22499422
8727	13951297
8727	10363211
536	13848248
536	15905766
536	10280325
768	10314470
768	10378093
768	10379094
207392	10670099
207392	10622278
207392	10718871
547	10436545
547	10529739
547	13836597
35364	21034831
35364	14213235
35364	10526107
6693	14305553
6693	10949239
6693	13823513
387624	15582015
387624	15657382
387624	10858009
7943	10526943
7943	10399176
7943	21245773
27181	20211731
27181	10326450
27181	10374395
6703	15450334
6703	14244502
6703	15450332
6920	10331372
6920	10398301
6920	10344390
562	10309533
562	14004253
562	10534476
563	14208958
563	10882699
563	10317844
10804	10284555
10804	17104264
10804	16520328
6709	10399696
6709	10723883
6709	10399691
37430	20723711
37430	17169621
37430	17169625
13783608	15729260
13783608	14205925
13783608	14205909
6239	10327800
6239	14178085
6239	10402451
13658	12517913
13658	10432823
13658	13855018
778	10467849
778	10362356
778	10582869
574	10476219
574	10332217
574	10643638
576	10356730
576	10515489
576	13829607
360	10524769
360	10546827
360	10346713
580	13788877
580	13784628
580	13781976
13797957	20405939
13797957	13874201
13797957	21368096
12870	10448457
12870	10320985
12870	10621724
315976	16709562
315976	11310301
315976	11307902
7930	11024525
7930	10463524
7930	10491681
19018	14052323
19018	10460348
19018	13847584
552375	20627098
552375	15565576
552375	11084176
2637	10320111
2637	19727394
2637	10618479
591	20506480
591	10567957
591	10362821
23120	10603546
23120	10956990
23120	14306712
451154	20627626
451154	10949496
451154	14216505
99	10691443
99	10414400
99	10519101
29268	10373517
29268	10397314
29268	10916420
783	10428776
783	10493290
783	10316547
264796	10702558
264796	10782288
264796	10696266
12893	10480175
12893	10295662
12893	21282653
608	11043104
608	10417490
608	20506764
21093	12946123
21093	13764759
21093	21399581
123498	10494035
123498	10685821
123498	10783065
619	14191556
619	14204297
619	19007490
13115837	21815213
13115837	22413014
13115837	13915894
12392	10408414
12392	10408416
12392	10558507
628	10832600
628	10450476
628	13210527
250486	20774307
250486	10746273
250486	21448908
6778	10276841
6778	20499353
6778	19637424
12927	10374502
12927	10546926
12927	10469779
201344	11340337
201344	11340344
201344	10613592
5568	10334131
5568	10445492
5568	10451327
1027	10410969
1027	10420651
1027	10641179
2691	10539817
2691	21861265
2691	21861263
644	13764757
644	13822597
644	13826908
27705	10297912
27705	17054242
27705	10318267
43656	19764655
43656	11021453
43656	16738979
29321	10590798
29321	10348749
29321	10348748
12925580	11309779
12925580	20207422
12925580	13837930
