0.000000	0.000000	1.523000	0.000000	1.921812	0.960906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.843624	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.761500	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	3.046000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	4.788091	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.968449	0.960906	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	2.284500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.960906	1.115577	0.000000	0.000000	1.206949	0.000000	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.697604	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.523000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.843624	0.000000	1.441359	0.000000	0.000000	1.441359	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.241953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	5.395208	8.441209	6.092000	0.761500	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.761500	0.000000	1.441359	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	3.346732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.480453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.480453	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.284500	1.921812	0.000000	0.000000	1.921812	0.000000	1.115577	0.000000	2.284500	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	1.441359	0.000000	1.921812	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.480453	0.000000	3.444812	0.000000	0.000000	0.000000	0.000000	4.462309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.761500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.761500	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.523000	0.000000	0.000000	0.000000	0.960906	0.000000	1.523000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	1.921812	0.000000	1.921812	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.284500	1.921812	0.000000	4.462309	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	1.921812	1.115577	0.480453	0.000000	1.921812	0.000000	0.000000	0.000000	0.960906	0.000000	1.523000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	3.046000	0.000000	2.231155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	1.921812	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	1.921812	0.000000	0.000000	4.967812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	3.346732	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	1.441359	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.231155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.761500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.843624	0.000000	0.000000	0.480453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.761500	1.441359	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	2.284500	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	1.441359	0.000000	0.000000	1.206949	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	1.921812	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.346732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.480453	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	1.115577	0.000000	1.115577	0.000000	2.231155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	1.921812	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	2.231155	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	1.115577	0.960906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.761500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.241953	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	2.284500	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.960906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	1.241953	0.761500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	1.115577	0.000000	1.777887	0.000000	0.000000	0.000000	0.000000	0.000000	2.284500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	2.231155	2.284500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.523000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.754155	0.000000	0.000000	0.000000	0.000000	2.284500	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.231155	0.000000	2.284500	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	1.241953	0.000000	0.000000	5.333662	0.000000	0.000000	0.000000	2.284500	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.092000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	3.046000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.284500	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	1.768148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.761500	0.000000	0.000000	0.000000	0.000000	1.921812	1.115577	0.000000	0.000000	0.000000	1.115577	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	1.441359	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	1.523000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.131822	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.480453	0.000000	3.725859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046000	0.000000	1.921812	0.000000	2.284500	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	2.284500	0.000000	0.000000	0.000000	0.000000	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.115577	0.000000	1.921812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.441359	0.000000	0.000000	0.000000	2.284500	0.000000	0.000000	1.441359	0.000000	0.000000	0.761500	0.000000	1.206949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
