key	value
81923	10630179
81923	11060240
81923	10414230
34493	14246869
34493	10553640
34493	10548037
45064	20494075
45064	20511992
45064	10474644
9	10543796
9	10265954
9	18335360
10583	10377222
10583	11229446
10583	10616207
14	10362480
14	14234023
14	10390859
312664	10912185
312664	15629077
312664	10762121
14354	10481287
14354	10716825
14354	14318467
21	10330593
21	10449526
21	21646368
73750	10717533
73750	20784325
73750	14294229
13999	20517900
13999	10901112
13999	10299145
10269	17237685
10269	10290200
10269	17237683
8226	10358061
8226	10397943
8226	10834294
55331	18596404
55331	22298703
55331	22298700
12324	13834783
12324	19708704
12324	13811340
8229	10442048
8229	10396712
8229	10618910
303143	10941677
303143	16180332
303143	16180341
29665	13878619
29665	21902068
29665	16087577
204845	14286269
204845	10751048
204845	13875141
10287	10313950
10287	10626492
10287	10318422
13989937	20219615
13989937	19673023
13989937	14245532
573	10401189
573	10639226
573	10473948
53306	10357173
53306	10357172
53306	10906339
49211	10349603
49211	21341384
49211	10364766
14396	14207848
14396	13786897
14396	10306350
24638	10943364
24638	10841725
24638	10783410
65	13859655
65	10612635
65	13625620
684	19573936
684	10680378
684	11305627
12357	10425488
12357	19625314
12357	10578519
8263	10306711
8263	10425046
8263	19608651
194633	20221013
194633	10602960
194633	13867409
6839	10315419
6839	10454890
6839	15776569
63565	20472794
63565	16370938
63565	20111747
79	13834913
79	13844670
79	19614629
86	10442400
86	15720473
86	14309139
8280	10303994
8280	20881343
8280	16701976
14364762	19608949
14364762	15518207
14364762	11303195
77915	11386577
77915	10769278
77915	10367516
10333	10369663
10333	10518392
10333	10326717
8286	10416353
8286	21855004
8286	11025164
16479	10301853
16479	10707696
16479	10714592
1378	19624976
1378	14252633
1378	13810197
100	20773335
100	10784197
100	14328170
106	10450618
106	10489344
106	20773112
3345	10847481
3345	11070040
3345	13921367
109	10615009
109	10523749
109	10643778
190575	21500821
190575	10603101
190575	20747488
26736	10432703
26736	10327346
26736	10436876
18546	14190397
18546	20924602
18546	10545720
10355	10589573
10355	14235645
10355	10480195
292980	13795884
292980	14281031
292980	16191982
12405	10464762
12405	10333743
12405	19097836
13910134	16261262
13910134	21712751
13910134	20233438
98425	17909365
98425	14197940
98425	11318332
284794	19095848
284794	10725129
284794	10905949
2176	10688050
2176	10388940
2176	10296732
8321	13757363
8321	10296892
8321	13762730
130	11322609
130	20773126
130	14274540
368771	13917553
368771	10867183
368771	10830901
67606	10386694
67606	10394373
67606	14193643
239750	22359717
239750	22359715
239750	22359722
409736	14229812
409736	13179343
409736	13841717
137	20613515
137	20613513
137	10819220
14475	10434691
14475	10679410
14475	10905310
142	20772994
142	14249879
142	11231957
80015	15863331
80015	13837506
80015	13837487
3960	20489823
3960	10291895
3960	10459741
13838482	10430205
13838482	10407639
13838482	10287277
6511	13795349
6511	10347921
6511	20632958
346	10459616
346	10367242
346	10716931
8351	10798815
8351	21387230
8351	10279356
153761	20225137
153761	10670873
153761	10540738
145572	16224241
145572	16224184
145572	10706251
12453	21212400
12453	10370505
12453	10287790
55462	10556236
55462	10580337
55462	14025131
168	10452546
168	17606000
168	10600858
6313	10492535
6313	10275866
6313	10529832
172	10334651
172	10807743
172	10279068
41135	13932055
41135	10557901
41135	21163143
24752	10447148
24752	10412922
24752	10485500
8371	10822897
8371	13874691
8371	10796978
43189	20871282
43189	10537670
43189	10344426
49335	11078981
49335	21211611
49335	16159087
297149	10830407
297149	16484002
297149	10743613
4288	14238315
4288	16576573
4288	10398387
20674	10369857
20674	20760817
20674	11027501
16580	20768551
16580	10522248
16580	19731099
16582	19532418
16582	10388472
16582	10589359
6344	15718700
6344	13840641
6344	10284493
201	19659099
201	20613294
201	14291226
1406	10848999
1406	10424810
1406	10441477
205	14263713
205	14263752
205	24112660
6861	10523962
6861	20881245
6861	10876465
208	10455714
208	10705828
208	10455715
264403	10695628
264403	15775902
264403	10695625
495829	20762482
495829	11011513
495829	17260798
13949142	20839426
13949142	14180971
13949142	14276218
57560	10365379
57560	10413165
57560	13757582
102617	12689823
102617	10862042
102617	21590255
4315	16331190
4315	10341472
4315	13766707
221	13769123
221	10460550
221	10745749
413919	10977554
413919	20774316
413919	21522139
344327	10950942
344327	10950943
344327	10950944
6372	19608780
6372	10324202
6372	19617188
10470	10577607
10470	10981551
10470	10451931
8429	10267145
8429	10279457
8429	10312764
239	10769829
239	10733394
239	10502145
240	10517305
240	10301688
240	10600441
8433	10366973
8433	11317679
8433	14337238
8437	10340864
8437	10363814
8437	10491006
247	10368305
247	10700775
247	10495047
12536	16758318
12536	22114910
12536	10364179
32579	10468146
32579	10417585
32579	20444071
250	10632741
250	10305959
250	10818999
26875	17218021
26875	13520745
26875	10315984
12540	10427719
12540	10374908
12540	10295474
80125	10445298
80125	10584147
80125	10445073
7994	10484588
7994	10359731
7994	10326789
73985	10448107
73985	10577819
73985	10577820
286979	12267111
286979	10818126
286979	10770911
261	20507334
261	19672038
261	10493812
125191	10496999
125191	10497001
