key	value
13916160	18842551
13916160	18842552
13916160	18842553
13916160	78159320
13916160	31112700
13846528	81734686
13846528	81734687
13846528	83100065
13846528	17430384
13846528	17430385
13846528	17430386
13846528	91236451
395267	15662932
395267	15662933
395267	15662934
395267	15662935
395267	15662936
395267	15662937
395267	15662938
395267	15662939
395267	15662940
395267	15662941
395267	35520385
395267	35520386
395267	35520387
395267	35520388
395267	17355637
395267	17355638
8198	4992976
8198	4992977
8198	4992978
8198	4992979
8198	4992980
8198	4992981
8198	4992982
8198	4992983
8198	4992984
8198	4992985
8198	5341556
8198	5341557
8198	5341558
8198	5341559
8198	5341560
8198	5341561
8198	5341562
8198	5341563
8198	5341564
8198	5341565
8198	15521748
8198	15521749
8198	15521750
8198	15521751
8198	15521752
8198	15521753
8198	15521754
8198	15521755
8198	15521756
8198	15521757
12989441	78174635
12989441	83099389
12989441	13692122
12989441	87349301
12989441	87349302
12989441	87349303
12989441	87349304
12989441	87349305
12989441	87349306
12989441	87349307
12989441	87349308
12989441	87349309
12989441	87349310
7979	14602019
7979	14602020
7979	14602021
7979	14602022
7979	1892060
7979	1892061
7979	14602023
7979	14602024
7979	14602025
7979	14602026
7979	7416740
7979	7416741
7979	7416742
7979	7416743
7979	7416744
7979	7416745
7979	14240671
7979	14240672
7979	7416748
7979	14240673
7979	14205631
7979	14205632
16395	2865563
16395	2865564
16395	2865565
16395	18706148
16395	18706149
16395	18706150
16395	78008632
16395	78008633
16395	78008634
16395	78008635
90124	17717274
90124	17717275
90124	17717276
90124	17717277
90124	13909867
90124	13909868
90124	13909869
90124	13909870
90124	5940630
90124	5940631
14332930	83477500
14332930	34312383
14332930	34312384
14332930	19128871
14332930	19128872
14332930	19128873
14332930	19128874
14332930	19128875
8207	2791097
8207	2791098
8207	2791099
8207	2791100
8207	2791101
8207	2791102
8207	2791103
8207	2791104
8207	2791105
8207	2791106
8207	2812059
8207	2812060
8207	2812061
8207	2812062
8207	2812063
8207	2812064
8207	2812065
8207	2812066
8207	2812067
8207	2812068
8207	7895196
8207	7895197
8207	7895198
8207	7895199
8207	7895200
8207	7895201
8207	7895202
8207	7895203
8207	7895204
8207	7895205
10262	31971006
10262	31971007
10262	31971008
10262	31971009
10262	13865150
10262	13865151
10262	13865152
10262	13865153
10262	13865154
10262	13865155
10262	13865156
10262	13865157
10262	13865158
10262	13865159
10262	1146725
10262	1146726
10262	1146727
10262	1146728
10262	1146729
10262	1146730
10262	1146731
10262	1146732
10262	1146733
10262	1146734
23	31627525
23	31627527
23	31627530
23	31627532
23	16965579
23	16965580
23	16965581
23	16965582
23	16965583
23	16965584
23	16965585
23	16965586
23	16965587
23	16965588
23	3163289
23	3163290
23	3163291
23	3163292
23	3163293
23	3163294
23	3163295
23	3163296
23	3163297
23	3163298
14376985	53573655
14376985	53573656
14376985	53573657
14376985	53573658
14376985	53573659
14376985	53573660
14376985	53573661
14376985	53573662
14376985	53573663
14376985	53573664
14376985	53573702
14376985	53573703
14376985	53573704
14376985	53573705
14376985	53573706
14376985	12680940
14376985	12680941
14376985	12680942
14376985	12680943
14376985	12680944
14376985	12680945
14376985	12680946
14376985	12680947
14376985	12680948
14376985	12680949
13901850	85752316
13901850	85752317
13901850	85752318
13901850	85752319
13901850	85752320
13901850	85752322
13901850	85752323
13901850	85752324
13901850	85752325
13901850	85752326
13901850	30171653
13901850	30171655
13901850	30171657
13901850	30171659
13901850	30171660
13901850	30171661
13901850	30171662
13901850	30171663
13901850	30171664
13901850	30171665
13901850	1573667
13901850	1573668
13901850	1573669
13901850	1573670
13901850	1573671
13901850	1573672
13901850	1573673
13901850	1573674
13901850	1573675
13901850	1573676
14352411	83584739
14352411	14528154
14352411	14528155
14352411	14528156
14352411	14528157
14352411	14528158
14352411	14528159
14352411	13284343
14352411	13284344
14352411	13284345
14352411	13284346
14352411	13284347
14352411	13284348
14352411	13284349
14352411	13284350
376860	72920131
376860	72920132
376860	72920133
376860	72920134
376860	72920135
376860	7265422
376860	7265423
376860	7265424
376860	7265425
376860	7265426
376860	7265427
376860	7265428
376860	7265429
376860	7265430
376860	7265431
376860	8539690
376860	8539691
376860	8539692
376860	8539693
376860	8539694
376860	8539695
376860	8539696
376860	8539697
376860	8539698
376860	8539699
450590	11162125
450590	11172374
450590	15383427
450590	15383428
450590	15383429
450590	15383430
450590	15383431
450590	15383432
450590	15383433
450590	15383434
450590	15383435
450590	15383436
450590	9927158
450590	9927159
450590	9927160
450590	9927161
450590	9927162
450590	9927163
450590	9927164
450590	9927165
450590	9927166
450590	9927167
22559	4227927
22559	4227928
22559	4227929
22559	18928888
22559	18928889
22559	18928890
22559	18928891
22559	18928892
22559	18928893
22559	4223999
22559	4224000
22559	4224001
22559	4224002
22559	4224003
112673	5883861
112673	5883862
112673	5883863
112673	5883864
112673	6637477
112673	6637478
112673	6637479
534565	9864484
534565	9864485
534565	34758724
534565	34758725
534565	91247161
534565	91247162
91143	4658826
91143	4658827
91143	4658828
91143	4658829
91143	30372102
91143	30372107
91143	30372114
91143	30372124
91143	30372131
91143	3524736
91143	3524737
91143	3524738
91143	3524739
91143	3524740
67629	4280890
67629	4280891
67629	4280892
67629	6876920
67629	6876921
67629	7242787
67629	7242788
67629	7242789
691	5939656
691	5939657
691	5939658
691	5939659
691	5939660
691	5939661
691	78182519
691	102281927
691	102281928
691	102281929
