key	value
503810	47404556
503810	47404557
503810	101535577
503810	101535578
503810	102040681
503810	102040682
503810	102040683
24579	112588844
24579	112588845
24579	112588846
24579	112588847
24579	112588848
24579	112588849
24579	112588850
24579	112588851
24579	112588852
24579	8250440
24579	8250441
24579	53046950
24579	53046952
8199	2753679
8199	2753680
8199	2753681
8199	2753682
8199	2753683
8199	2753684
8199	2753685
8199	2753686
8199	2753687
8199	2753688
8199	4958246
8199	4958247
8199	4958248
8199	4958249
8199	4958250
8199	4958251
8199	4958252
8199	4958253
8199	4958254
8199	4958255
8199	99927716
8199	99927717
8199	99927718
8199	99927719
2057	14021388
2057	14021389
2057	3941934
2057	3941935
2057	3941936
2057	14021390
2057	3941938
2057	3985191
2057	3985192
2057	3985193
2057	3985194
2057	3985195
2057	14024153
2057	3985197
2057	3985198
2057	3985199
2057	3985200
2057	3994055
309259	62760005
309259	6355923
309259	6355924
309259	6355925
309259	6355926
309259	6355927
309259	6355928
309259	6355929
309259	6355930
309259	6355931
309259	6355932
309259	62750151
90125	12842612
90125	12842613
90125	12842614
90125	12842615
90125	5850004
90125	5850005
90125	11119358
90125	11096176
122894	57729853
122894	12551440
122894	12551441
122894	12551442
122894	12551443
122894	12551444
122894	12551445
122894	12551446
122894	12551447
122894	12551448
122894	57933251
122894	57933253
122894	57933254
122894	57933255
122894	57933256
122894	57933257
122894	57933258
122894	57933260
122894	57933262
8207	2870217
8207	2870218
8207	2870219
8207	2870220
8207	2870221
8207	2870222
8207	2870223
8207	2870224
8207	2870225
8207	2870226
8207	7895196
8207	7895197
8207	7895198
8207	7895199
8207	7895200
8207	7895201
8207	7895202
8207	7895203
8207	7895204
8207	7895205
8207	3589002
8207	3589003
8207	3589004
8207	3589005
8207	3589006
8207	3589007
8207	3589008
8207	3589009
8207	3589013
8207	3589014
73744	4576376
73744	4576377
73744	4576378
73744	4576379
73744	4576380
73744	4576381
73744	4576382
73744	4576383
73744	4576384
73744	4576385
73744	744840
73744	13757909
73744	744842
73744	744843
73744	744844
73744	744845
73744	744846
73744	744847
73744	744848
73744	744849
73744	14633459
73744	2710535
73744	2710536
73744	14633460
73744	2710538
73744	2710539
73744	2710540
73744	2710541
73744	2710586
73744	2710587
45073	4180123
45073	4180124
45073	4180125
45073	4180126
45073	4180127
45073	4180128
45073	4180129
45073	4180130
45073	4180131
45073	4180132
45073	45670618
45073	45670619
45073	45670620
45073	45670621
45073	45670622
45073	45670624
45073	45670626
45073	45670629
45073	45670631
45073	45670635
45073	102734911
45073	102734913
45073	102734915
45073	102734917
45073	102734919
45073	102734921
45073	102734923
45073	102734925
45073	102734927
45073	102734929
14357	97422110
14357	97422111
14357	97422112
14357	97422113
14357	97422114
14357	97422115
14357	97422116
14357	97422117
14357	97422118
14357	97422119
14357	2081631
14357	2081632
14357	2081633
14357	2081634
14357	2081635
14357	63909853
14357	2081636
14357	63909856
14357	2081637
14357	2081638
14357	97422086
14357	97422087
14357	97422088
14357	97422089
14357	97422090
14357	97422091
14357	97422092
14357	97422093
14357	97422094
14357	97422095
71703	14653737
71703	3336216
71703	3336217
71703	3336218
71703	3336219
71703	54673789
71703	54673790
71703	54673791
71703	54673792
71703	54673793
71703	54673794
71703	54673795
71703	54673796
71703	54673797
71703	54673798
71703	2160702
71703	2160703
71703	2160704
71703	2160705
71703	2160706
71703	2160707
71703	2160708
71703	2160709
71703	2160710
71703	2160711
12316	18267438
12316	18267439
12316	18267440
12316	18267441
12316	18267442
12316	18267443
12316	18267444
12316	18267445
12316	18267446
12316	18267447
12316	805030
12316	805031
12316	805032
12316	805033
12316	805034
12316	805035
12316	805036
12316	805037
12316	805038
12316	805039
12316	98169068
12316	98169069
12316	98169070
12316	98169071
12316	98169072
12316	98169073
12316	98169074
12316	98169075
13996061	90972394
13996061	90972396
13996061	90972397
13996061	90972398
13996061	18287061
13996061	18287062
13996061	18287063
13996061	18287064
13996061	18287065
13996061	18287066
13996061	63105240
13996061	63105242
13996061	63105245
13996061	63105247
13996061	63105251
30	14667307
30	3821922
30	3821923
30	1497818
30	1497819
30	1497820
30	1497821
30	1497822
30	1497823
30	1497824
30	1497825
30	1497826
30	1497827
30	19773338
30	19773339
30	19773340
30	19773341
30	19773342
30	19773343
30	19773344
30	19773345
30	19773346
30	19773347
33	6404317
33	6404318
33	6404319
33	6404320
33	6404321
33	6404322
33	6404323
33	6404324
33	6404325
33	6404326
33	736072
33	736073
33	736074
33	736075
33	736076
33	736077
33	736078
33	736079
33	736080
33	736081
33	85012501
33	85012503
33	85012504
33	85012505
33	85012506
33	85012508
33	85012509
33	85012511
33	85012512
33	85012513
53282	7405994
53282	7405995
53282	17707520
53282	17707521
53282	17707522
53282	17707523
53282	7406003
53282	7406004
18469	13978451
18469	13978452
18469	13978453
18469	13978454
18469	13978455
18469	13978456
18469	13978457
18469	13978458
18469	3276437
18469	13984472
18469	13984473
18469	13984474
18469	13984475
18469	13984476
18469	3363985
18469	3363986
18469	3363987
18469	3363988
18469	17168866
18469	17168867
18469	17168868
18469	17168869
18469	17168870
18469	17168871
18469	17168872
18469	17168873
18469	17168874
18469	17168875
208934	4892547
208934	4892548
208934	4892549
208934	4892550
208934	4892551
208934	11281659
208934	11281660
208934	11281662
208934	11281664
208934	11281666
208934	60924793
208934	60924794
208934	60924795
208934	60924796
208934	60924797
208934	60924798
