key	value
1391	4170673
1391	4170674
1391	4170675
1391	4170676
1391	4170677
1391	4170678
1391	4170679
1391	4170680
1391	4170681
1391	4170682
1391	17838680
1391	17838681
1391	81795245
1391	83099904
81923	4950226
81923	4950227
81923	9783273
81923	9783274
81923	9783275
81923	9783276
81923	9783277
81923	9783278
81923	9783279
81923	9783280
81923	9783281
81923	2389702
81923	2389703
81923	2389704
81923	2389705
81923	2389706
81923	2389707
81923	2389708
81923	2389709
45064	80604434
45064	80604435
45064	80604436
45064	80604437
45064	80604438
45064	80604439
45064	80604440
45064	80604441
45064	80604442
45064	80604443
45064	80845154
45064	80845155
45064	80845156
45064	80845157
45064	80845158
45064	80845159
45064	80845160
45064	80845161
45064	80845162
45064	80845163
45064	13968093
45064	13968094
45064	13968095
45064	3126801
9	3940624
9	3940625
9	3940626
9	14670796
9	3940628
9	14670797
9	14670798
9	3940631
9	3940632
9	555844
9	555840
9	555842
9	555838
9	555841
9	555848
9	555843
9	555845
9	555839
9	555847
9	63804560
9	63804562
9	63804563
9	63804565
9	63804567
9	63804569
10583	1934461
10583	1934462
10583	1934463
10583	1934464
10583	1934465
10583	1934466
10583	1934467
10583	1934468
10583	1934469
10583	11120694
10583	11164445
10583	14366967
10583	11145929
10583	4795377
10583	4795378
10583	4795379
10583	4795380
14	1750020
14	1750021
14	1750022
14	15271530
14	1750024
14	15271531
14	1750026
14	1750027
14	1750028
14	1750029
14	17934520
14	17934521
14	17934522
14	13884728
14	13884729
14	13884730
14	2102835
14	13884731
14	13884732
14	13884733
14	13884734
14	13884735
14	13884736
11608	6023649
11608	6023650
11608	6023651
11608	6023652
11608	6023653
11608	30077424
11608	30077425
11608	30077427
11608	30077434
11608	30077440
11608	30077448
11608	30077458
11608	30077466
11608	30077471
11608	30077476
11608	17590729
11608	17590730
14354	3206200
14354	3206201
14354	3206202
14354	3206203
14354	3206204
14354	3206205
14354	3206206
14354	3206207
14354	3206208
14354	3206209
14354	5914128
14354	5914129
14354	5914130
14354	5914131
14354	5914132
14354	5914133
14354	5914134
14354	5914135
14354	5914136
14354	5914137
14354	19641384
14354	19641385
14354	19641386
14354	19641387
14354	19641388
14354	19641389
14354	19641390
14354	19641391
14354	19641392
14354	19641393
21	1351527
21	1351528
21	1351529
21	1351530
21	1351531
21	1351532
21	1351533
21	1351534
21	1351535
21	1351536
21	2827824
21	2827825
21	2827826
21	2827827
21	2827828
21	2827829
21	2827830
21	2827831
21	2827832
21	2827833
21	95446597
21	95446598
21	95446599
21	95446600
21	95446601
21	95446602
21	95446603
21	95446604
21	95446605
21	95446606
67606	2051019
67606	2051020
67606	2145772
67606	2145773
67606	2145774
67606	2145775
67606	2145776
67606	2145777
67606	2145778
67606	2145779
67606	2145780
67606	2145781
67606	31216610
67606	31216613
67606	31216617
67606	31216621
67606	31216625
67606	31216629
67606	31216632
67606	31216636
67606	31216639
67606	31216641
10269	54875936
10269	54875937
10269	840144
10269	840145
10269	840146
10269	840147
10269	840148
10269	840149
10269	54875928
10269	54875929
8226	1695238
8226	1695239
8226	1695240
8226	1695241
8226	1695242
8226	1695243
8226	1695244
8226	1695245
8226	1695246
8226	1695247
8226	2189833
8226	2189834
8226	2189835
8226	2189836
8226	2189837
8226	14615023
8226	2189839
8226	2189840
8226	2189841
8226	2189842
8226	7179778
8226	7179779
8226	7179780
8226	7179781
8226	7179782
8226	7179783
8226	7179784
8226	7179785
8226	7179786
8226	7179787
55331	65622954
55331	65622955
55331	102419148
55331	102419149
55331	102419150
55331	102419138
55331	102419139
55331	102419140
12324	31001756
12324	31001765
12324	31001774
12324	31001784
12324	31001793
12324	31001802
12324	31001813
12324	31001824
