Sorted by recommended artist values
""
""
R200 recommended artists. 
10,0.02986363636363637,0.17473193100259368,0.05100922679558255
1,0.03131818181818183,0.19845885214933626,0.05409914391983318
20,0.03095454545454546,0.19606325133445388,0.05346760396092799
2,0.032636363636363616,0.207949010914288,0.05641822201949365
3,0.032772727272727245,0.20321998041298803,0.05644304063253871
50,0.03259090909090911,0.18591619735557258,0.055459778723737196
5,0.03009090909090909,0.21232677872958317,0.05271154802077414
""
R10 recommended artists. 
10,0.03454545454545453,0.01006482867267584,0.015588068774170075
1,0.02545454545454545,0.007003238028076376,0.010984375492560393
20,0.03545454545454544,0.012610602692432568,0.018604049029490997
2,0.03545454545454544,0.0148179616523051,0.020900652272174906
3,0.027272727272727264,0.008187843621656055,0.012594542073801458
50,0.037272727272727256,0.009343518468972837,0.01494150419540043
5,0.030909090909090896,0.012180353473697971,0.017474518792995615
""
R300 recommended artists. 
10,0.032484848484848346,0.29422936002027283,0.058509828659029005
1,0.030242424242424074,0.2851923105728392,0.05468584080996793
20,0.030666666666666512,0.28018523969074904,0.05528257781142146
2,0.031242424242424092,0.2815412976986158,0.05624354496376787
3,0.03066666666666652,0.3020171989997088,0.05567965101507153
50,0.03199999999999987,0.30938947341828354,0.05800098667514922
5,0.03257575757575748,0.30634078761539973,0.05888932467016216
""
R50 recommended artists. 
10,0.030545454545454587,0.046333870664343135,0.03681845896619021
1,0.03509090909090908,0.05756048517176767,0.04360106544461979
20,0.03545454545454547,0.04917994923221686,0.04120430450868151
2,0.027090909090909127,0.038892410769807644,0.03193627621996734
3,0.028545454545454586,0.05329467080426034,0.03717786590519386
50,0.03054545454545459,0.04594606391795726,0.03669539931070458
5,0.02618181818181822,0.04350117992445837,0.03268917854939831
""
R100 recommended artists. 
10,0.030090909090908998,0.08894950305637697,0.044969122029572796
1,0.032272727272727175,0.105460781428739,0.0494216268663481
20,0.03136363636363624,0.09493029383743407,0.04714968029057644
2,0.029727272727272613,0.09019753951633566,0.04471679890704131
3,0.03327272727272718,0.1035862381225772,0.050367129991157146
50,0.029272727272727183,0.09791835078898005,0.045071355968072366
5,0.03318181818181808,0.10277616328469687,0.05016696962918033
""
R30 recommended artists. 
10,0.02969696969696965,0.026034479547691416,0.027745381133372677
1,0.03121212121212116,0.025481297018791028,0.02805706044935264
20,0.033636363636363596,0.02793765604854207,0.03052330066496466
2,0.029393939393939344,0.02860087970291829,0.02899198713584682
3,0.030303030303030245,0.03521274164093263,0.03257392060985348
50,0.034242424242424185,0.03365548185888552,0.03394641614354405
5,0.03242424242424237,0.028591128201124208,0.03038728315420355
""
R20 recommended artists. 
10,0.03272727272727271,0.016070686748772513,0.021556218898859197
1,0.033636363636363624,0.01975395275362112,0.024890324051385016
20,0.037272727272727284,0.023900553654510215,0.029125095287642067
2,0.027272727272727254,0.013929352463366433,0.018440400739591464
3,0.0268181818181818,0.017905644754178097,0.021473870792893708
50,0.027272727272727254,0.01698117517554901,0.02093026529691705
5,0.024999999999999984,0.014667407278530747,0.018487983315296243
