Sorted by K values
""
""
K10 neighbors. 
10,2.9790909090909232,1.964808180162718,2.367905202739034
100,2.3950909090909382,15.631105679998779,4.153723602000874
20,3.070000000000043,3.9318895830403813,3.447898135717988
200,1.7613181818181836,22.74059484147208,3.269411912577833
30,3.0109090909090606,5.7510159466140855,3.9525072678590782
300,1.4577878787879512,27.779587857099887,2.7702039212840064
50,2.86236363636369,9.17774943369796,4.363755737144414
""
K20 neighbors. 
10,2.9700000000000126,1.9620474712390592,2.363027129629817
100,2.3960909090909355,15.6161067155231,4.154696957724568
20,3.0759090909091342,3.9384241673366978,3.4541371942731884
200,1.7640000000000025,22.75281927496209,3.274158262611351
30,3.0124242424242134,5.751217509717505,3.9538601735958907
300,1.4550606060606777,27.83036089968124,2.7655304049243647
50,2.865272727272783,9.192393118469036,4.368791379306781
""
K50 neighbors. 
10,2.9627272727272826,1.9506239802086156,2.3524338348684743
100,2.3946363636363905,15.589204245445666,4.151557631960622
20,3.0836363636364075,3.949693769112248,3.4633435660734153
200,1.7659090909090949,22.814039030826024,3.2780800614681413
30,3.0187878787878524,5.762289695396887,3.961958003347507
300,1.4540000000000683,27.77310612337307,2.7633318285379254
50,2.868363636363692,9.200776657249111,4.373331082069515
""
K3 neighbors. 
""
K2 neighbors. 
10,2.983636363636378,1.9656595510140884,2.36995864303619
100,2.3937272727272942,15.572097947825945,4.14958456889005
20,3.071818181818225,3.9323498256723206,3.4492215717417647
200,1.7586818181818205,22.629791094898778,3.263722356843887
30,3.012727272727243,5.753483745768443,3.9546566601003423
300,1.4508181818182544,27.627643620466255,2.756864373219254
50,2.8634545454545974,9.176883631708812,4.364925430112004
""
K1 neighbors. 
10,2.982727272727287,1.9654812978946588,2.369542264678209
100,2.396818181818211,15.584902627993662,4.1546833449064575
20,3.072727272727316,3.9326897333503514,3.449925390124982
200,1.7590000000000052,22.566284851477914,3.263607829968585
30,3.014545454545425,5.7530544188650055,3.9561212415128004
300,1.446787878787946,27.408770614802297,2.7484948597881957
50,2.86036363636369,9.166735047072727,4.36018632306353
""
K5 neighbors. 
10,2.982727272727287,1.9655500219888968,2.369592206465974
100,2.396181818181845,15.603429029449934,4.154384587328783
20,3.072727272727316,3.933978857918063,3.4504213254178753
200,1.760454545454551,22.66726416782784,3.267164544151535
30,3.0121212121211824,5.750346308499592,3.953393276976683
300,1.4524848484849193,27.7345852820432,2.7604048450923897
50,2.8625454545455087,9.176724074834894,4.363851099758356
